id,farmer_id,soil_sample_id,plot_dag_number,remarks,created_at,updated_at
20669,20669,18294,320,,2015-12-31 09:36:09.000000,2015-12-31 09:36:09.000000
22099,22099,19417,106,,2016-01-02 06:01:28.000000,2016-01-02 06:01:28.000000
22807,22807,20075,245,,2016-01-02 11:46:11.000000,2016-01-02 11:46:11.000000
22911,22911,20162,121,,2016-01-03 06:14:19.000000,2016-01-03 06:14:19.000000
29243,29243,25699,1114,,2016-01-13 06:15:50.000000,2016-01-13 06:15:50.000000
29956,29956,26464,18,,2016-01-14 06:50:41.000000,2016-01-14 06:50:41.000000
34635,34635,31096,150,,2016-01-24 07:03:02.000000,2016-01-24 07:03:02.000000
48446,65272,67066,55,,2016-04-01 07:38:38.781080,2016-04-01 07:38:38.781080
48447,65273,67066,55,,2016-04-01 07:38:38.787727,2016-04-01 07:38:38.787727
48448,65274,67066,55,,2016-04-01 07:38:38.794774,2016-04-01 07:38:38.794774
48449,65275,67066,55,,2016-04-01 07:38:38.800716,2016-04-01 07:38:38.800716
48495,65321,67096,89,,2016-04-01 08:13:48.863639,2016-04-01 08:13:48.863639
48496,65322,67096,89,,2016-04-01 08:13:48.870919,2016-04-01 08:13:48.870919
48497,65323,67096,89,,2016-04-01 08:13:48.878103,2016-04-01 08:13:48.878103
48498,65324,67096,89,,2016-04-01 08:13:48.885317,2016-04-01 08:13:48.885317
48417,65243,67048,1,,2016-04-01 07:20:00.122542,2016-04-01 07:20:00.122542
48418,65244,67048,1,,2016-04-01 07:20:00.130280,2016-04-01 07:20:00.130280
48419,65245,67048,1,,2016-04-01 07:20:00.137976,2016-04-01 07:20:00.137976
48420,65246,67048,1,,2016-04-01 07:20:00.145443,2016-04-01 07:20:00.145443
48999,65826,67492,770,,2016-04-03 11:36:17.552781,2016-04-03 11:36:17.552781
48994,65821,67488,1205,,2016-04-03 11:29:31.395188,2016-04-03 11:29:31.395188
48995,65822,67488,617,,2016-04-03 11:29:31.399597,2016-04-03 11:29:31.399597
48933,65760,67429,00,,2016-04-03 10:14:15.237594,2016-04-03 10:14:15.237594
48949,65776,67445,805,,2016-04-03 10:37:58.233119,2016-04-03 10:37:58.233119
48953,65780,67449,87,,2016-04-03 10:42:25.220672,2016-04-03 10:42:25.220672
48827,65654,67318,391,,2016-04-02 07:01:27.758601,2016-04-02 07:01:27.758601
48828,65655,67318,391,,2016-04-02 07:01:27.767182,2016-04-02 07:01:27.767182
48829,65656,67318,391,,2016-04-02 07:01:27.776001,2016-04-02 07:01:27.776001
48830,65657,67318,391,,2016-04-02 07:01:27.785833,2016-04-02 07:01:27.785833
48946,65773,67442,2690,,2016-04-03 10:34:11.351298,2016-04-03 10:34:11.351298
48938,65765,67434,1620,,2016-04-03 10:20:01.469128,2016-04-03 10:20:01.469128
48942,65769,67438,114,,2016-04-03 10:26:27.122299,2016-04-03 10:26:27.122299
48975,65802,67470,108,,2016-04-03 11:07:45.238861,2016-04-03 11:07:45.238861
119222,136054,86363,201,,2016-05-17 08:00:17.923879,2016-05-17 08:00:17.923879
120730,137562,86754,278,,2016-05-17 11:08:35.268839,2016-05-17 11:08:35.268839
121080,137912,86841,281,,2016-05-17 11:49:05.019561,2016-05-17 11:49:05.019561
120820,137652,86767,154,,2016-05-17 11:18:14.752391,2016-05-17 11:18:14.752391
120987,137819,86805,182,,2016-05-17 11:33:36.179651,2016-05-17 11:33:36.179651
121134,137966,86866,149,,2016-05-17 12:04:21.246450,2016-05-17 12:04:21.246450
121146,137978,86877,204,,2016-05-17 12:13:36.034842,2016-05-17 12:13:36.034842
127448,144280,88183,04,,2016-05-19 10:07:05.481561,2016-05-19 10:07:05.481561
126681,143513,88020,04,,2016-05-19 06:35:00.497683,2016-05-19 06:35:00.497683
126700,143532,88028,09,,2016-05-19 06:42:02.410255,2016-05-19 06:42:02.410255
127368,144200,88164,16,,2016-05-19 09:54:32.046861,2016-05-19 09:54:32.046861
157967,174799,96738,24,,2016-05-31 07:13:24.196984,2016-05-31 07:13:24.196984
158311,175143,96844,25,,2016-05-31 07:54:29.067389,2016-05-31 07:54:29.067389
88,88,300,fyx,,2015-11-05 13:52:36.000000,2015-11-05 13:52:36.000000
22321,22321,19614,07,,2016-01-02 06:57:06.000000,2016-01-02 06:57:06.000000
22450,22450,19740,93,,2016-01-02 07:28:43.000000,2016-01-02 07:28:43.000000
22495,22495,19788,81,,2016-01-02 07:41:35.000000,2016-01-02 07:41:35.000000
29205,29205,25659,325,,2016-01-13 05:48:13.000000,2016-01-13 05:48:13.000000
29557,29557,26023,64,,2016-01-13 08:41:22.000000,2016-01-13 08:41:22.000000
29618,29618,26095,36,,2016-01-13 09:00:33.000000,2016-01-13 09:00:33.000000
48156,64982,66824,113,,2016-03-31 10:03:39.930170,2016-03-31 10:03:39.930170
48157,64983,66824,113,,2016-03-31 10:03:39.937949,2016-03-31 10:03:39.937949
48158,64984,66824,113,,2016-03-31 10:03:39.944837,2016-03-31 10:03:39.944837
48159,64985,66824,113,,2016-03-31 10:03:39.951534,2016-03-31 10:03:39.951534
48339,65165,66983,80,,2016-04-01 06:32:21.202337,2016-04-01 06:32:21.202337
48340,65166,66983,80,,2016-04-01 06:32:21.209884,2016-04-01 06:32:21.209884
48341,65167,66983,80,,2016-04-01 06:32:21.216433,2016-04-01 06:32:21.216433
48342,65168,66983,80,,2016-04-01 06:32:21.222918,2016-04-01 06:32:21.222918
48992,65819,67486,428,,2016-04-03 11:27:01.372236,2016-04-03 11:27:01.372236
48924,65751,67420,1541,,2016-04-03 09:48:41.792230,2016-04-03 09:48:41.792230
48966,65793,67461,2019,,2016-04-03 10:55:34.055135,2016-04-03 10:55:34.055135
48997,65824,67490,1240,,2016-04-03 11:32:29.648673,2016-04-03 11:32:29.648673
48925,65752,67421,15,,2016-04-03 09:50:11.703937,2016-04-03 09:50:11.703937
48922,65749,67418,1114,,2016-04-03 09:46:00.987009,2016-04-03 09:46:00.987009
48868,65695,67328,88,,2016-04-02 07:45:39.051220,2016-04-02 07:45:39.051220
48869,65696,67328,88,,2016-04-02 07:45:39.059558,2016-04-02 07:45:39.059558
48870,65697,67328,88,,2016-04-02 07:45:39.068453,2016-04-02 07:45:39.068453
48871,65698,67328,88,,2016-04-02 07:45:39.076247,2016-04-02 07:45:39.076247
48986,65813,67480,1182,,2016-04-03 11:19:59.115945,2016-04-03 11:19:59.115945
48951,65778,67447,0,,2016-04-03 10:40:14.063018,2016-04-03 10:40:14.063018
48968,65795,67463,707,,2016-04-03 10:58:55.397916,2016-04-03 10:58:55.397916
48989,65816,67483,776,,2016-04-03 11:23:55.890150,2016-04-03 11:23:55.890150
48860,65687,67326,100,,2016-04-02 07:36:40.277043,2016-04-02 07:36:40.277043
48861,65688,67326,100,,2016-04-02 07:36:40.286173,2016-04-02 07:36:40.286173
48862,65689,67326,100,,2016-04-02 07:36:40.294309,2016-04-02 07:36:40.294309
48863,65690,67326,100,,2016-04-02 07:36:40.301863,2016-04-02 07:36:40.301863
118539,135371,86203,115,,2016-05-17 07:13:59.715373,2016-05-17 07:13:59.715373
118959,135791,86304,190,,2016-05-17 07:42:04.023564,2016-05-17 07:42:04.023564
118555,135387,86208,140,,2016-05-17 07:16:04.272939,2016-05-17 07:16:04.272939
118725,135557,86243,103,,2016-05-17 07:24:38.928175,2016-05-17 07:24:38.928175
119758,136590,86491,301,,2016-05-17 08:55:31.084750,2016-05-17 08:55:31.084750
121092,137924,86845,299,,2016-05-17 11:51:32.599094,2016-05-17 11:51:32.599094
121136,137968,86868,159,,2016-05-17 12:05:55.701257,2016-05-17 12:05:55.701257
127380,144212,88166,11,,2016-05-19 09:57:07.506646,2016-05-19 09:57:07.506646
126696,143528,88022,05,,2016-05-19 06:36:20.771253,2016-05-19 06:36:20.771253
126665,143497,88019,03,,2016-05-19 06:33:30.638327,2016-05-19 06:33:30.638327
126809,143641,88045,16,,2016-05-19 06:55:46.080217,2016-05-19 06:55:46.080217
127461,144293,88190,07,,2016-05-19 10:11:23.129129,2016-05-19 10:11:23.129129
127423,144255,88179,02,,2016-05-19 10:04:16.470321,2016-05-19 10:04:16.470321
157835,174667,96713,21,,2016-05-31 06:54:36.574854,2016-05-31 06:54:36.574854
157512,174344,96636,05,,2016-05-31 06:16:50.832837,2016-05-31 06:16:50.832837
157660,174492,96675,15,,2016-05-31 06:30:36.822065,2016-05-31 06:30:36.822065
157797,174629,96704,19,,2016-05-31 06:50:48.271932,2016-05-31 06:50:48.271932
230928,247760,119775,147,,2016-06-22 06:54:27.757928,2016-06-22 06:54:27.757928
50,50,206,cbdhfhjlhk,,2015-11-05 08:28:12.000000,2015-11-05 08:28:12.000000
19755,19755,17479,111,,2015-12-31 07:34:06.000000,2015-12-31 07:34:06.000000
22054,22054,19377,112,,2016-01-02 05:41:14.000000,2016-01-02 05:41:14.000000
29218,29218,25675,75,,2016-01-13 06:01:11.000000,2016-01-13 06:01:11.000000
29278,29278,25732,1118,,2016-01-13 06:42:15.000000,2016-01-13 06:42:15.000000
29986,29986,26494,375,,2016-01-14 07:05:03.000000,2016-01-14 07:05:03.000000
30044,30044,26549,64,,2016-01-14 07:30:45.000000,2016-01-14 07:30:45.000000
30300,30300,26777,24,,2016-01-14 08:47:50.000000,2016-01-14 08:47:50.000000
30574,30574,27074,502,,2016-01-15 03:38:25.000000,2016-01-15 03:38:25.000000
48560,65386,67131,115,,2016-04-01 08:48:15.614998,2016-04-01 08:48:15.614998
48561,65387,67131,115,,2016-04-01 08:48:15.621169,2016-04-01 08:48:15.621169
48562,65388,67131,115,,2016-04-01 08:48:15.626516,2016-04-01 08:48:15.626516
48563,65389,67131,115,,2016-04-01 08:48:15.632848,2016-04-01 08:48:15.632848
48395,65221,67034,76,,2016-04-01 07:07:57.570237,2016-04-01 07:07:57.570237
48396,65222,67034,76,,2016-04-01 07:07:57.573669,2016-04-01 07:07:57.573669
48397,65223,67034,76,,2016-04-01 07:07:57.576936,2016-04-01 07:07:57.576936
48398,65224,67034,76,,2016-04-01 07:07:57.580076,2016-04-01 07:07:57.580076
48931,65758,67427,1018,,2016-04-03 10:11:47.558143,2016-04-03 10:11:47.558143
48959,65786,67455,1245,,2016-04-03 10:48:39.498595,2016-04-03 10:48:39.498595
48928,65755,67424,2201,,2016-04-03 09:56:36.763912,2016-04-03 09:56:36.763912
48962,65789,67457,22,,2016-04-03 10:51:26.447971,2016-04-03 10:51:26.447971
48996,65823,67489,1135,,2016-04-03 11:30:25.997006,2016-04-03 11:30:25.997006
48948,65775,67444,108,,2016-04-03 10:36:34.784311,2016-04-03 10:36:34.784311
48970,65797,67465,1212,,2016-04-03 11:01:05.469161,2016-04-03 11:01:05.469161
48982,65809,67476,120,,2016-04-03 11:14:23.066590,2016-04-03 11:14:23.066590
48932,65759,67428,1714,,2016-04-03 10:13:07.910108,2016-04-03 10:13:07.910108
48844,65671,67322,76,,2016-04-02 07:18:04.925326,2016-04-02 07:18:04.925326
48845,65672,67322,76,,2016-04-02 07:18:04.935966,2016-04-02 07:18:04.935966
48846,65673,67322,76,,2016-04-02 07:18:04.944590,2016-04-02 07:18:04.944590
48847,65674,67322,76,,2016-04-02 07:18:04.952287,2016-04-02 07:18:04.952287
48935,65762,67431,00,,2016-04-03 10:16:07.390333,2016-04-03 10:16:07.390333
48977,65804,67472,524,,2016-04-03 11:09:57.365724,2016-04-03 11:09:57.365724
48950,65777,67446,3011,,2016-04-03 10:39:13.747966,2016-04-03 10:39:13.747966
118453,135285,86177,101,,2016-05-17 07:07:32.272882,2016-05-17 07:07:32.272882
118511,135343,86196,120,,2016-05-17 07:11:05.116483,2016-05-17 07:11:05.116483
118648,135480,86226,137,,2016-05-17 07:20:53.420669,2016-05-17 07:20:53.420669
118684,135516,86239,111,,2016-05-17 07:23:08.378168,2016-05-17 07:23:08.378168
118818,135650,86267,129,,2016-05-17 07:32:09.941022,2016-05-17 07:32:09.941022
118736,135568,86245,125,,2016-05-17 07:25:44.189395,2016-05-17 07:25:44.189395
119060,135892,86325,200,,2016-05-17 07:48:32.964885,2016-05-17 07:48:32.964885
119776,136608,86495,272,,2016-05-17 08:58:34.628721,2016-05-17 08:58:34.628721
119793,136625,86503,325,,2016-05-17 09:01:46.322754,2016-05-17 09:01:46.322754
119961,136793,86547,177,,2016-05-17 09:25:48.497650,2016-05-17 09:25:48.497650
120886,137718,86783,119,,2016-05-17 11:24:39.774315,2016-05-17 11:24:39.774315
121116,137948,86854,294,,2016-05-17 11:56:20.765426,2016-05-17 11:56:20.765426
119953,136785,86542,158,,2016-05-17 09:24:28.469028,2016-05-17 09:24:28.469028
121099,137931,86849,263,,2016-05-17 11:52:52.772342,2016-05-17 11:52:52.772342
121104,137936,86851,284,,2016-05-17 11:54:06.431248,2016-05-17 11:54:06.431248
120668,137500,86740,144,,2016-05-17 11:03:51.098185,2016-05-17 11:03:51.098185
121048,137880,86826,219,,2016-05-17 11:42:05.719391,2016-05-17 11:42:05.719391
121124,137956,86859,121,,2016-05-17 11:59:22.862684,2016-05-17 11:59:22.862684
126737,143569,88031,11,,2016-05-19 06:44:47.523282,2016-05-19 06:44:47.523282
127411,144243,88174,12,,2016-05-19 10:01:08.955545,2016-05-19 10:01:08.955545
126824,143656,88046,17,,2016-05-19 06:57:01.058643,2016-05-19 06:57:01.058643
127287,144119,88146,10,,2016-05-19 09:41:31.484923,2016-05-19 09:41:31.484923
127305,144137,88150,13,,2016-05-19 09:44:59.827160,2016-05-19 09:44:59.827160
127381,144213,88169,13,,2016-05-19 09:58:19.363213,2016-05-19 09:58:19.363213
157537,174369,96644,07,,2016-05-31 06:19:34.554860,2016-05-31 06:19:34.554860
157551,174383,96648,08,,2016-05-31 06:21:13.112085,2016-05-31 06:21:13.112085
157462,174294,96621,02,,2016-05-31 06:12:39.788519,2016-05-31 06:12:39.788519
157644,174476,96672,14,,2016-05-31 06:29:26.233490,2016-05-31 06:29:26.233490
157686,174518,96679,17,,2016-05-31 06:32:45.967452,2016-05-31 06:32:45.967452
157583,174415,96657,10,,2016-05-31 06:23:54.899022,2016-05-31 06:23:54.899022
158398,175230,96874,29,,2016-05-31 08:01:21.307815,2016-05-31 08:01:21.307815
21792,21792,19170,257,,2016-01-01 09:56:42.000000,2016-01-01 09:56:42.000000
22215,22215,19517,178,,2016-01-02 06:31:21.000000,2016-01-02 06:31:21.000000
22622,22622,19929,86,,2016-01-02 09:13:01.000000,2016-01-02 09:13:01.000000
22795,22795,20059,148,,2016-01-02 11:28:19.000000,2016-01-02 11:28:19.000000
23297,23297,20463,256,,2016-01-04 04:23:13.000000,2016-01-04 04:23:13.000000
29041,29041,25556,457,,2016-01-12 10:46:10.000000,2016-01-12 10:46:10.000000
29188,29188,25642,412,,2016-01-13 05:11:55.000000,2016-01-13 05:11:55.000000
29194,29194,25648,56,,2016-01-13 05:30:34.000000,2016-01-13 05:30:34.000000
29259,29259,25715,1116,,2016-01-13 06:28:23.000000,2016-01-13 06:28:23.000000
29291,29291,25751,1112,,2016-01-13 06:52:55.000000,2016-01-13 06:52:55.000000
29981,29981,26479,157,,2016-01-14 07:01:33.000000,2016-01-14 07:01:33.000000
30147,30147,26639,615,,2016-01-14 08:09:44.000000,2016-01-14 08:09:44.000000
48467,65293,67081,87,,2016-04-01 08:00:52.365700,2016-04-01 08:00:52.365700
48468,65294,67081,87,,2016-04-01 08:00:52.372933,2016-04-01 08:00:52.372933
48469,65295,67081,87,,2016-04-01 08:00:52.380195,2016-04-01 08:00:52.380195
48470,65296,67081,87,,2016-04-01 08:00:52.386882,2016-04-01 08:00:52.386882
48535,65361,67118,112,,2016-04-01 08:35:45.127650,2016-04-01 08:35:45.127650
48536,65362,67118,112,,2016-04-01 08:35:45.134228,2016-04-01 08:35:45.134228
48537,65363,67118,112,,2016-04-01 08:35:45.140318,2016-04-01 08:35:45.140318
48538,65364,67118,112,,2016-04-01 08:35:45.146649,2016-04-01 08:35:45.146649
48923,65750,67419,1101,,2016-04-03 09:47:33.557589,2016-04-03 09:47:33.557589
48964,65791,67459,2022,,2016-04-03 10:53:35.583502,2016-04-03 10:53:35.583502
48941,65768,67437,1115,,2016-04-03 10:24:11.972096,2016-04-03 10:24:11.972096
48958,65785,67454,1329,,2016-04-03 10:47:44.499866,2016-04-03 10:47:44.499866
48979,65806,67474,445,,2016-04-03 11:12:03.267455,2016-04-03 11:12:03.267455
48980,65807,67474,1142,,2016-04-03 11:12:03.271916,2016-04-03 11:12:03.271916
48978,65805,67473,142,,2016-04-03 11:10:42.114550,2016-04-03 11:10:42.114550
48888,65715,67332,4728,,2016-04-02 08:06:58.136479,2016-04-02 08:06:58.136479
48889,65716,67332,4728,,2016-04-02 08:06:58.146198,2016-04-02 08:06:58.146198
48890,65717,67332,4728,,2016-04-02 08:06:58.153605,2016-04-02 08:06:58.153605
48891,65718,67332,4728,,2016-04-02 08:06:58.161160,2016-04-02 08:06:58.161160
48988,65815,67482,1455,,2016-04-03 11:22:00.153679,2016-04-03 11:22:00.153679
48947,65774,67443,12,,2016-04-03 10:35:22.864714,2016-04-03 10:35:22.864714
48971,65798,67466,207,,2016-04-03 11:02:38.092791,2016-04-03 11:02:38.092791
48856,65683,67325,329,,2016-04-02 07:32:33.220106,2016-04-02 07:32:33.220106
48857,65684,67325,329,,2016-04-02 07:32:33.228393,2016-04-02 07:32:33.228393
48858,65685,67325,329,,2016-04-02 07:32:33.236249,2016-04-02 07:32:33.236249
48859,65686,67325,329,,2016-04-02 07:32:33.243439,2016-04-02 07:32:33.243439
48974,65801,67469,0,,2016-04-03 11:06:25.113580,2016-04-03 11:06:25.113580
48987,65814,67481,1652,,2016-04-03 11:20:49.503794,2016-04-03 11:20:49.503794
118756,135588,86251,121,,2016-05-17 07:26:53.316852,2016-05-17 07:26:53.316852
118483,135315,86194,109,,2016-05-17 07:09:42.026620,2016-05-17 07:09:42.026620
119198,136030,86358,133,,2016-05-17 07:58:45.935621,2016-05-17 07:58:45.935621
119778,136610,86499,152,,2016-05-17 09:00:05.158436,2016-05-17 09:00:05.158436
119848,136680,86518,115,,2016-05-17 09:13:08.784903,2016-05-17 09:13:08.784903
119872,136704,86522,145,,2016-05-17 09:16:00.938724,2016-05-17 09:16:00.938724
121072,137904,86835,261,,2016-05-17 11:45:56.110662,2016-05-17 11:45:56.110662
120864,137696,86775,157,,2016-05-17 11:21:50.187102,2016-05-17 11:21:50.187102
120927,137759,86789,303,,2016-05-17 11:27:44.876339,2016-05-17 11:27:44.876339
121055,137887,86831,309,,2016-05-17 11:43:55.913930,2016-05-17 11:43:55.913930
126748,143580,88036,13,,2016-05-19 06:48:46.638304,2016-05-19 06:48:46.638304
127367,144199,88159,17,,2016-05-19 09:53:11.659236,2016-05-19 09:53:11.659236
127416,144248,88176,10,,2016-05-19 10:02:54.683536,2016-05-19 10:02:54.683536
157434,174266,96617,01,,2016-05-31 06:10:30.380208,2016-05-31 06:10:30.380208
157853,174685,96717,22,,2016-05-31 06:57:15.541737,2016-05-31 06:57:15.541737
158348,175180,96852,26,,2016-05-31 07:56:21.084567,2016-05-31 07:56:21.084567
230957,247789,119780,628,,2016-06-22 06:55:35.530672,2016-06-22 06:55:35.530672
21962,21962,19286,42,,2016-01-02 03:50:41.000000,2016-01-02 03:50:41.000000
21966,21966,19292,320,,2016-01-02 04:09:39.000000,2016-01-02 04:09:39.000000
21982,21982,19309,229,,2016-01-02 04:33:00.000000,2016-01-02 04:33:00.000000
22069,22069,19390,120,,2016-01-02 05:52:49.000000,2016-01-02 05:52:49.000000
22585,22585,19900,96,,2016-01-02 08:35:59.000000,2016-01-02 08:35:59.000000
22602,22602,19913,215,,2016-01-02 08:49:26.000000,2016-01-02 08:49:26.000000
22631,22631,19933,230,,2016-01-02 09:22:26.000000,2016-01-02 09:22:26.000000
23306,23306,20467,177,,2016-01-04 04:36:25.000000,2016-01-04 04:36:25.000000
23311,23311,20472,165,,2016-01-04 04:47:49.000000,2016-01-04 04:47:49.000000
29176,29176,25632,65,,2016-01-13 04:36:30.000000,2016-01-13 04:36:30.000000
29184,29184,25639,365,,2016-01-13 04:56:30.000000,2016-01-13 04:56:30.000000
29864,29864,26380,258,,2016-01-14 05:40:20.000000,2016-01-14 05:40:20.000000
30034,30034,26539,385,,2016-01-14 07:26:23.000000,2016-01-14 07:26:23.000000
48141,64967,66813,230,,2016-03-31 09:51:48.266710,2016-03-31 09:51:48.266710
48142,64968,66813,230,,2016-03-31 09:51:48.274030,2016-03-31 09:51:48.274030
48143,64969,66813,230,,2016-03-31 09:51:48.280884,2016-03-31 09:51:48.280884
48144,64970,66813,230,,2016-03-31 09:51:48.287879,2016-03-31 09:51:48.287879
48821,65648,67316,390,,2016-04-02 06:55:14.405740,2016-04-02 06:55:14.405740
48822,65649,67316,390,,2016-04-02 06:55:14.413901,2016-04-02 06:55:14.413901
48823,65650,67316,390,,2016-04-02 06:55:14.423758,2016-04-02 06:55:14.423758
48824,65651,67316,390,,2016-04-02 06:55:14.435519,2016-04-02 06:55:14.435519
48929,65756,67425,706,,2016-04-03 10:00:28.551869,2016-04-03 10:00:28.551869
48965,65792,67460,208,,2016-04-03 10:54:30.226549,2016-04-03 10:54:30.226549
48983,65810,67477,2804,,2016-04-03 11:15:20.174331,2016-04-03 11:15:20.174331
48972,65799,67467,0,,2016-04-03 11:04:15.667035,2016-04-03 11:04:15.667035
48990,65817,67484,220,,2016-04-03 11:24:53.826527,2016-04-03 11:24:53.826527
48940,65767,67436,1077,,2016-04-03 10:22:59.767955,2016-04-03 10:22:59.767955
48957,65784,67453,416,,2016-04-03 10:46:35.228760,2016-04-03 10:46:35.228760
48973,65800,67468,123,,2016-04-03 11:05:21.316200,2016-04-03 11:05:21.316200
48864,65691,67327,65,,2016-04-02 07:40:49.162244,2016-04-02 07:40:49.162244
48865,65692,67327,65,,2016-04-02 07:40:49.169826,2016-04-02 07:40:49.169826
48866,65693,67327,65,,2016-04-02 07:40:49.177203,2016-04-02 07:40:49.177203
48867,65694,67327,65,,2016-04-02 07:40:49.184543,2016-04-02 07:40:49.184543
48969,65796,67464,1790,,2016-04-03 10:59:49.219138,2016-04-03 10:59:49.219138
48939,65766,67435,00,,2016-04-03 10:21:21.882807,2016-04-03 10:21:21.882807
85034,101866,78157,49,,2016-05-05 10:04:19.738864,2016-05-05 10:04:19.738864
85035,101867,78157,49,,2016-05-05 10:04:19.746811,2016-05-05 10:04:19.746811
85036,101868,78157,49,,2016-05-05 10:04:19.754479,2016-05-05 10:04:19.754479
85037,101869,78157,49,,2016-05-05 10:04:19.761674,2016-05-05 10:04:19.761674
85074,101906,78165,1,,2016-05-05 10:11:07.854649,2016-05-05 10:11:07.854649
85075,101907,78165,1,,2016-05-05 10:11:07.858373,2016-05-05 10:11:07.858373
85076,101908,78165,1,,2016-05-05 10:11:07.862240,2016-05-05 10:11:07.862240
85077,101909,78165,1,,2016-05-05 10:11:07.865618,2016-05-05 10:11:07.865618
85085,101917,78167,55,,2016-05-05 10:14:06.955999,2016-05-05 10:14:06.955999
85086,101918,78167,55,,2016-05-05 10:14:06.965140,2016-05-05 10:14:06.965140
85087,101919,78167,55,,2016-05-05 10:14:06.973774,2016-05-05 10:14:06.973774
85088,101920,78167,55,,2016-05-05 10:14:06.982082,2016-05-05 10:14:06.982082
119813,136645,86512,227,,2016-05-17 09:09:03.115168,2016-05-17 09:09:03.115168
119879,136711,86526,354,,2016-05-17 09:17:22.893920,2016-05-17 09:17:22.893920
121035,137867,86819,211,,2016-05-17 11:39:10.281367,2016-05-17 11:39:10.281367
120938,137770,86793,155,,2016-05-17 11:29:21.110606,2016-05-17 11:29:21.110606
120973,137805,86800,131,,2016-05-17 11:32:13.497928,2016-05-17 11:32:13.497928
121086,137918,86843,272,,2016-05-17 11:50:19.994363,2016-05-17 11:50:19.994363
121126,137958,86862,141,,2016-05-17 12:00:42.524689,2016-05-17 12:00:42.524689
126699,143531,88026,08,,2016-05-19 06:40:48.143038,2016-05-19 06:40:48.143038
127235,144067,88133,16,,2016-05-19 09:23:15.125976,2016-05-19 09:23:15.125976
127315,144147,88151,14,,2016-05-19 09:46:34.732138,2016-05-19 09:46:34.732138
126697,143529,88023,06,,2016-05-19 06:37:47.093265,2016-05-19 06:37:47.093265
127468,144300,88192,08,,2016-05-19 10:12:37.734395,2016-05-19 10:12:37.734395
127215,144047,88130,13,,2016-05-19 09:12:46.410642,2016-05-19 09:12:46.410642
127304,144136,88149,12,,2016-05-19 09:43:51.546896,2016-05-19 09:43:51.546896
157522,174354,96641,06,,2016-05-31 06:18:06.424258,2016-05-31 06:18:06.424258
157818,174650,96709,20,,2016-05-31 06:52:33.457511,2016-05-31 06:52:33.457511
157492,174324,96632,04,,2016-05-31 06:15:37.267310,2016-05-31 06:15:37.267310
157672,174504,96678,16,,2016-05-31 06:31:45.117725,2016-05-31 06:31:45.117725
158428,175260,96878,30,,2016-05-31 08:02:41.984184,2016-05-31 08:02:41.984184
158482,175314,96893,32,,2016-05-31 08:06:46.467851,2016-05-31 08:06:46.467851
13069,13069,12114,245,,2015-12-28 07:06:06.000000,2015-12-28 07:06:06.000000
22786,22786,20053,87,,2016-01-02 11:15:23.000000,2016-01-02 11:15:23.000000
22918,22918,20169,113,,2016-01-03 06:19:38.000000,2016-01-03 06:19:38.000000
29034,29034,25549,425,,2016-01-12 10:32:45.000000,2016-01-12 10:32:45.000000
29281,29281,25739,76,,2016-01-13 06:44:09.000000,2016-01-13 06:44:09.000000
29636,29636,26114,206,,2016-01-13 09:09:52.000000,2016-01-13 09:09:52.000000
29882,29882,26392,255,,2016-01-14 05:57:53.000000,2016-01-14 05:57:53.000000
48044,64870,66716,54,,2016-03-31 06:42:07.526622,2016-03-31 06:42:07.526622
48045,64871,66716,54,,2016-03-31 06:42:07.534952,2016-03-31 06:42:07.534952
48046,64872,66716,54,,2016-03-31 06:42:07.543251,2016-03-31 06:42:07.543251
48047,64873,66716,54,,2016-03-31 06:42:07.549910,2016-03-31 06:42:07.549910
48328,65154,66977,49,,2016-04-01 06:25:00.827014,2016-04-01 06:25:00.827014
48329,65155,66977,49,,2016-04-01 06:25:00.833700,2016-04-01 06:25:00.833700
48330,65156,66977,49,,2016-04-01 06:25:00.840125,2016-04-01 06:25:00.840125
48331,65157,66977,49,,2016-04-01 06:25:00.846768,2016-04-01 06:25:00.846768
48524,65350,67115,90,,2016-04-01 08:30:15.627482,2016-04-01 08:30:15.627482
48525,65351,67115,90,,2016-04-01 08:30:15.637286,2016-04-01 08:30:15.637286
48526,65352,67115,90,,2016-04-01 08:30:15.646218,2016-04-01 08:30:15.646218
48527,65353,67115,90,,2016-04-01 08:30:15.654136,2016-04-01 08:30:15.654136
48836,65663,67321,74,,2016-04-02 07:11:42.883638,2016-04-02 07:11:42.883638
48837,65664,67321,74,,2016-04-02 07:11:42.900189,2016-04-02 07:11:42.900189
48838,65665,67321,74,,2016-04-02 07:11:42.911228,2016-04-02 07:11:42.911228
48839,65666,67321,74,,2016-04-02 07:11:42.926324,2016-04-02 07:11:42.926324
48832,65659,67320,72,,2016-04-02 07:06:33.866596,2016-04-02 07:06:33.866596
48833,65660,67320,72,,2016-04-02 07:06:33.874924,2016-04-02 07:06:33.874924
48834,65661,67320,72,,2016-04-02 07:06:33.881761,2016-04-02 07:06:33.881761
48835,65662,67320,72,,2016-04-02 07:06:33.889417,2016-04-02 07:06:33.889417
48960,65787,67456,709,,2016-04-03 10:50:28.697648,2016-04-03 10:50:28.697648
48961,65788,67456,1244,,2016-04-03 10:50:28.707921,2016-04-03 10:50:28.707921
48840,65667,67321,74,,2016-04-02 07:13:36.919928,2016-04-02 07:13:36.919928
48841,65668,67321,74,,2016-04-02 07:13:36.928199,2016-04-02 07:13:36.928199
