0,1,2,3,4,5,6
7810,7810,7644.0,570,,2015-12-17 09:28:32,2015-12-17 09:28:32
7811,7811,7644.0,571,,2015-12-17 09:28:34,2015-12-17 09:28:34
7812,7812,7646.0,137,,2015-12-17 09:29:01,2015-12-17 09:29:01
7815,7815,7652.0,2139,,2015-12-17 09:31:08,2015-12-17 09:31:08
7816,7816,7647.0,1656,,2015-12-17 09:31:48,2015-12-17 09:31:48
7817,7817,7647.0,1670,,2015-12-17 09:31:51,2015-12-17 09:31:51
7818,7818,7647.0,1765,,2015-12-17 09:31:53,2015-12-17 09:31:53
7819,7819,7647.0,4536,,2015-12-17 09:31:55,2015-12-17 09:31:55
7820,7820,7649.0,883,,2015-12-17 09:32:24,2015-12-17 09:32:24
7821,7821,7649.0,883,,2015-12-17 09:32:25,2015-12-17 09:32:25
7822,7822,7649.0,884,,2015-12-17 09:32:27,2015-12-17 09:32:27
7823,7823,7649.0,885,,2015-12-17 09:32:29,2015-12-17 09:32:29
7824,7824,7654.0,1151,,2015-12-17 09:33:10,2015-12-17 09:33:10
7825,7825,7656.0,512,,2015-12-17 09:34:07,2015-12-17 09:34:07
7826,7826,7657.0,RS2012,,2015-12-17 09:34:34,2015-12-17 09:34:34
7827,7827,7657.0,RS1961,,2015-12-17 09:34:37,2015-12-17 09:34:37
7828,7828,7661.0,2141,,2015-12-17 09:35:54,2015-12-17 09:35:54
7829,7829,7662.0,10,,2015-12-17 09:36:19,2015-12-17 09:36:19
7830,7830,7659.0,635,,2015-12-17 09:36:32,2015-12-17 09:36:32
7831,7831,7659.0,614,,2015-12-17 09:36:33,2015-12-17 09:36:33
7832,7832,7659.0,603,,2015-12-17 09:36:35,2015-12-17 09:36:35
7833,7833,7663.0,252,,2015-12-17 09:36:44,2015-12-17 09:36:44
7834,7834,7660.0,3456,,2015-12-17 09:37:44,2015-12-17 09:37:44
7835,7835,7660.0,3564,,2015-12-17 09:37:46,2015-12-17 09:37:46
7836,7836,7660.0,5484,,2015-12-17 09:37:48,2015-12-17 09:37:48
7838,7838,7668.0,2144,,2015-12-17 09:39:40,2015-12-17 09:39:40
7840,7840,7669.0,675,,2015-12-17 09:43:36,2015-12-17 09:43:36
7841,7841,7669.0,879,,2015-12-17 09:43:39,2015-12-17 09:43:39
7842,7842,7669.0,3678,,2015-12-17 09:43:41,2015-12-17 09:43:41
7843,7843,7670.0,362/824,,2015-12-17 09:43:51,2015-12-17 09:43:51
7844,7844,7672.0,172,,2015-12-17 09:43:58,2015-12-17 09:43:58
7846,7846,7674.0,187,,2015-12-17 09:44:17,2015-12-17 09:44:17
7847,7847,7658.0,429,,2015-12-17 09:45:47,2015-12-17 09:45:47
7848,7848,7658.0,428,,2015-12-17 09:45:48,2015-12-17 09:45:48
7849,7849,7658.0,430 ,,2015-12-17 09:45:49,2015-12-17 09:45:49
7850,7850,7658.0,426,,2015-12-17 09:45:50,2015-12-17 09:45:50
7851,7851,7675.0,576,,2015-12-17 09:46:27,2015-12-17 09:46:27
7852,7852,7658.0,429,,2015-12-17 09:46:46,2015-12-17 09:46:46
7853,7853,7658.0,428,,2015-12-17 09:46:48,2015-12-17 09:46:48
7854,7854,7658.0,430 ,,2015-12-17 09:46:49,2015-12-17 09:46:49
7855,7855,7658.0,426,,2015-12-17 09:46:50,2015-12-17 09:46:50
7856,7856,7678.0,2198,,2015-12-17 09:48:11,2015-12-17 09:48:11
7857,7857,7678.0,2199,,2015-12-17 09:48:13,2015-12-17 09:48:13
7858,7858,7679.0,5439,,2015-12-17 09:48:56,2015-12-17 09:48:56
7859,7859,7682.0,192,,2015-12-17 09:50:52,2015-12-17 09:50:52
7861,7861,7683.0,5439,,2015-12-17 09:52:58,2015-12-17 09:52:58
7862,7862,7676.0,383,,2015-12-17 09:53:42,2015-12-17 09:53:42
7863,7863,7676.0,385,,2015-12-17 09:53:45,2015-12-17 09:53:45
7864,7864,7676.0,380,,2015-12-17 09:53:48,2015-12-17 09:53:48
7865,7865,7676.0,380,,2015-12-17 09:53:51,2015-12-17 09:53:51
7866,7866,7687.0,166,,2015-12-17 09:54:22,2015-12-17 09:54:22
7867,7867,7686.0,6545,,2015-12-17 09:55:00,2015-12-17 09:55:00
7868,7868,7686.0,7858,,2015-12-17 09:55:02,2015-12-17 09:55:02
7869,7869,7686.0,3475,,2015-12-17 09:55:05,2015-12-17 09:55:05
7871,7871,7688.0,1960,,2015-12-17 09:58:39,2015-12-17 09:58:39
7872,7872,7688.0,1959,,2015-12-17 09:58:42,2015-12-17 09:58:42
7873,7873,7688.0,1958,,2015-12-17 09:58:44,2015-12-17 09:58:44
7874,7874,7690.0,980,,2015-12-17 09:59:26,2015-12-17 09:59:26
7875,7875,7690.0,990,,2015-12-17 09:59:29,2015-12-17 09:59:29
7876,7876,7690.0,1998,,2015-12-17 09:59:30,2015-12-17 09:59:30
7877,7877,7690.0,1739,,2015-12-17 09:59:33,2015-12-17 09:59:33
7879,7879,7692.0,1665,,2015-12-17 10:02:53,2015-12-17 10:02:53
7880,7880,7692.0,1780,,2015-12-17 10:02:56,2015-12-17 10:02:56
7881,7881,7692.0,1700,,2015-12-17 10:02:58,2015-12-17 10:02:58
7882,7882,7694.0,2243,,2015-12-17 10:04:45,2015-12-17 10:04:45
7883,7883,7698.0,1279,,2015-12-17 10:05:35,2015-12-17 10:05:35
7884,7884,7700.0,258,,2015-12-17 10:05:48,2015-12-17 10:05:48
7885,7885,7699.0,3456,,2015-12-17 10:07:35,2015-12-17 10:07:35
7886,7886,7699.0,3456,,2015-12-17 10:07:37,2015-12-17 10:07:37
7887,7887,7699.0,3570,,2015-12-17 10:07:39,2015-12-17 10:07:39
7888,7888,7699.0,5678,,2015-12-17 10:07:42,2015-12-17 10:07:42
7889,7889,7695.0,397,,2015-12-17 10:08:13,2015-12-17 10:08:13
7890,7890,7695.0,398,,2015-12-17 10:08:15,2015-12-17 10:08:15
7891,7891,7695.0,397,,2015-12-17 10:08:16,2015-12-17 10:08:16
7892,7892,7701.0,2146,,2015-12-17 10:09:56,2015-12-17 10:09:56
7893,7893,7704.0,127,,2015-12-17 10:10:04,2015-12-17 10:10:04
7894,7894,7702.0,858,,2015-12-17 10:10:21,2015-12-17 10:10:21
7896,7896,7703.0,1997,,2015-12-17 10:11:30,2015-12-17 10:11:30
7897,7897,7703.0,1996,,2015-12-17 10:11:32,2015-12-17 10:11:32
7898,7898,7703.0,1995,,2015-12-17 10:11:34,2015-12-17 10:11:34
7899,7899,7703.0,1996,,2015-12-17 10:11:36,2015-12-17 10:11:36
7900,7900,7706.0,623,,2015-12-17 10:12:39,2015-12-17 10:12:39
7901,7901,7711.0,2148,,2015-12-17 10:13:52,2015-12-17 10:13:52
7902,7902,7709.0,4323,,2015-12-17 10:14:33,2015-12-17 10:14:33
7903,7903,7710.0,873,,2015-12-17 10:14:44,2015-12-17 10:14:44
7904,7904,7709.0,3465,,2015-12-17 10:14:59,2015-12-17 10:14:59
7905,7905,7709.0,2546,,2015-12-17 10:15:01,2015-12-17 10:15:01
7906,7906,7713.0,1999,,2015-12-17 10:17:07,2015-12-17 10:17:07
7907,7907,7713.0,1998,,2015-12-17 10:17:09,2015-12-17 10:17:09
7908,7908,7713.0,1999,,2015-12-17 10:17:11,2015-12-17 10:17:11
7909,7909,7715.0,2151,,2015-12-17 10:17:12,2015-12-17 10:17:12
7910,7910,7714.0,288,,2015-12-17 10:17:34,2015-12-17 10:17:34
7911,7911,7716.0,903,,2015-12-17 10:19:08,2015-12-17 10:19:08
7912,7912,,5475,,2015-12-17 10:21:04,2015-12-17 10:21:04
7913,7913,,2045,,2015-12-17 10:21:06,2015-12-17 10:21:06
7915,7915,7719.0,2154,,2015-12-17 10:23:46,2015-12-17 10:23:46
7916,7916,7720.0,3025,,2015-12-17 10:23:54,2015-12-17 10:23:54
7917,7917,7720.0,1446,,2015-12-17 10:23:56,2015-12-17 10:23:56
7918,7918,7721.0,52,,2015-12-17 10:24:08,2015-12-17 10:24:08
7919,7919,7722.0,216,,2015-12-17 10:25:51,2015-12-17 10:25:51
7920,7920,7723.0,545,,2015-12-17 10:26:40,2015-12-17 10:26:40
7921,7921,7726.0,2157,,2015-12-17 10:27:03,2015-12-17 10:27:03
7922,7922,7724.0,916,,2015-12-17 10:28:00,2015-12-17 10:28:00
7923,7923,7727.0,2159,,2015-12-17 10:29:57,2015-12-17 10:29:57
7924,7924,7729.0,179,,2015-12-17 10:34:03,2015-12-17 10:34:03
7925,7925,7733.0,2162,,2015-12-17 10:37:05,2015-12-17 10:37:05
7926,7926,7730.0,1662,,2015-12-17 10:37:40,2015-12-17 10:37:40
7927,7927,7730.0,1660,,2015-12-17 10:37:47,2015-12-17 10:37:47
7928,7928,7730.0,1659,,2015-12-17 10:37:49,2015-12-17 10:37:49
7929,7929,7732.0,3464,,2015-12-17 10:39:51,2015-12-17 10:39:51
7930,7930,7734.0,2185,,2015-12-17 10:39:59,2015-12-17 10:39:59
7931,7931,7736.0,78,,2015-12-17 10:41:03,2015-12-17 10:41:03
7932,7932,7738.0,1663,,2015-12-17 10:43:44,2015-12-17 10:43:44
7933,7933,7738.0,1664,,2015-12-17 10:43:47,2015-12-17 10:43:47
7934,7934,7738.0,1665,,2015-12-17 10:43:49,2015-12-17 10:43:49
7935,7935,7737.0,886,,2015-12-17 10:43:55,2015-12-17 10:43:55
7936,7936,7737.0,886,,2015-12-17 10:43:56,2015-12-17 10:43:56
7937,7937,7737.0,887,,2015-12-17 10:43:57,2015-12-17 10:43:57
7938,7938,7744.0,540,,2015-12-17 10:54:51,2015-12-17 10:54:51
7939,7939,7743.0,52,,2015-12-17 10:55:41,2015-12-17 10:55:41
7940,7940,7740.0,925,,2015-12-17 11:00:08,2015-12-17 11:00:08
7941,7941,7741.0,849,,2015-12-17 11:02:02,2015-12-17 11:02:02
7942,7942,7741.0,849,,2015-12-17 11:02:03,2015-12-17 11:02:03
7943,7943,7741.0,849,,2015-12-17 11:02:04,2015-12-17 11:02:04
7944,7944,7741.0,849,,2015-12-17 11:02:05,2015-12-17 11:02:05
7945,7945,7741.0,849,,2015-12-17 11:02:07,2015-12-17 11:02:07
7946,7946,7741.0,863,,2015-12-17 11:02:08,2015-12-17 11:02:08
7947,7947,7741.0,850,,2015-12-17 11:02:09,2015-12-17 11:02:09
7948,7948,7741.0,873,,2015-12-17 11:02:10,2015-12-17 11:02:10
7949,7949,,2173,,2015-12-17 11:05:45,2015-12-17 11:05:45
7950,7950,7747.0,325,,2015-12-17 11:07:11,2015-12-17 11:07:11
7951,7951,7749.0,1195,,2015-12-17 11:18:22,2015-12-17 11:18:22
7952,7952,7750.0,526,,2015-12-17 11:19:19,2015-12-17 11:19:19
7954,7954,7753.0,1235,,2015-12-17 11:29:55,2015-12-17 11:29:55
7955,7955,7755.0,1589,,2015-12-17 11:40:28,2015-12-17 11:40:28
7956,7956,7761.0,3505,,2015-12-17 13:16:24,2015-12-17 13:16:24
7957,7957,7762.0,3457,,2015-12-17 13:22:17,2015-12-17 13:22:17
7959,7959,7768.0,1143,,2015-12-17 17:24:29,2015-12-17 17:24:29
7960,7960,7770.0,2179,,2015-12-18 03:06:44,2015-12-18 03:06:44
7961,7961,,"24567
",,2015-12-18 03:16:01,2015-12-18 03:16:01
7962,7962,7771.0,3578,,2015-12-18 03:18:57,2015-12-18 03:18:57
7963,7963,7772.0,1407,,2015-12-18 04:12:23,2015-12-18 04:12:23
7964,7964,7773.0,773,,2015-12-18 04:27:23,2015-12-18 04:27:23
7965,7965,7774.0,3021,,2015-12-18 04:34:05,2015-12-18 04:34:05
7966,7966,7775.0,3027,,2015-12-18 04:39:32,2015-12-18 04:39:32
7967,7967,7776.0,3034,,2015-12-18 04:42:28,2015-12-18 04:42:28
7968,7968,,3567,,2015-12-18 04:46:02,2015-12-18 04:46:02
7969,7969,7777.0,3051,,2015-12-18 04:53:01,2015-12-18 04:53:01
7970,7970,7779.0,3062,,2015-12-18 04:57:21,2015-12-18 04:57:21
7971,7971,7780.0,210,,2015-12-18 05:02:51,2015-12-18 05:02:51
7972,7972,7781.0,3065,,2015-12-18 05:08:11,2015-12-18 05:08:11
7973,7973,,1393,,2015-12-18 05:21:14,2015-12-18 05:21:14
7974,7974,,358,,2015-12-18 05:23:24,2015-12-18 05:23:24
7975,7975,,302,,2015-12-18 05:32:27,2015-12-18 05:32:27
7976,7976,,402,,2015-12-18 05:41:58,2015-12-18 05:41:58
7977,7977,7782.0,2608,,2015-12-18 05:42:37,2015-12-18 05:42:37
7978,7978,7782.0,2606,,2015-12-18 05:42:38,2015-12-18 05:42:38
7979,7979,7782.0,2607,,2015-12-18 05:42:40,2015-12-18 05:42:40
7980,7980,7783.0,2608,,2015-12-18 05:48:24,2015-12-18 05:48:24
7981,7981,7783.0,2610,,2015-12-18 05:48:25,2015-12-18 05:48:25
7982,7982,7783.0,1539,,2015-12-18 05:48:26,2015-12-18 05:48:26
7983,7983,,359,,2015-12-18 05:49:51,2015-12-18 05:49:51
7984,7984,,564,,2015-12-18 05:55:59,2015-12-18 05:55:59
7985,7985,7784.0,2615,,2015-12-18 05:58:59,2015-12-18 05:58:59
7986,7986,7784.0,2646,,2015-12-18 05:59:00,2015-12-18 05:59:00
7987,7987,7784.0,2650,,2015-12-18 05:59:02,2015-12-18 05:59:02
7988,7988,,1533,,2015-12-18 06:11:13,2015-12-18 06:11:13
7989,7989,,1369,,2015-12-18 06:13:23,2015-12-18 06:13:23
7990,7990,,1403,,2015-12-18 06:19:17,2015-12-18 06:19:17
7991,7991,7785.0,2690,,2015-12-18 06:20:05,2015-12-18 06:20:05
7992,7992,7785.0,2693,,2015-12-18 06:20:06,2015-12-18 06:20:06
7993,7993,7785.0,2695,,2015-12-18 06:20:08,2015-12-18 06:20:08
7994,7994,,1218,,2015-12-18 06:23:06,2015-12-18 06:23:06
7995,7995,,1421,,2015-12-18 06:29:47,2015-12-18 06:29:47
7996,7996,7788.0,2699,,2015-12-18 06:29:52,2015-12-18 06:29:52
7997,7997,7788.0,2698,,2015-12-18 06:29:53,2015-12-18 06:29:53
7998,7998,7788.0,2697,,2015-12-18 06:29:54,2015-12-18 06:29:54
7999,7999,7791.0,2182,,2015-12-18 06:48:15,2015-12-18 06:48:15
8000,8000,7792.0,1182,,2015-12-18 06:49:18,2015-12-18 06:49:18
8001,8001,,1202,,2015-12-18 06:51:47,2015-12-18 06:51:47
8002,8002,7793.0,1706,,2015-12-18 06:51:47,2015-12-18 06:51:47
8003,8003,7794.0,281,,2015-12-18 06:54:28,2015-12-18 06:54:28
8004,8004,7795.0,2184,,2015-12-18 06:54:47,2015-12-18 06:54:47
8005,8005,7797.0,1400,,2015-12-18 06:56:41,2015-12-18 06:56:41
8007,8007,,1407,,2015-12-18 06:59:10,2015-12-18 06:59:10
8009,8009,7800.0,2185,,2015-12-18 07:06:28,2015-12-18 07:06:28
8010,8010,,1449,,2015-12-18 07:07:54,2015-12-18 07:07:54
8011,8011,7801.0,1600,,2015-12-18 07:07:58,2015-12-18 07:07:58
8012,8012,,1205,,2015-12-18 07:10:58,2015-12-18 07:10:58
8014,8014,7802.0,1627,,2015-12-18 07:13:19,2015-12-18 07:13:19
8015,8015,7802.0,1626,,2015-12-18 07:13:20,2015-12-18 07:13:20
8016,8016,7802.0,1626,,2015-12-18 07:13:21,2015-12-18 07:13:21
8017,8017,7805.0,2187,,2015-12-18 07:13:35,2015-12-18 07:13:35
8018,8018,,1227,,2015-12-18 07:14:42,2015-12-18 07:14:42
8019,8019,,1238,,2015-12-18 07:17:34,2015-12-18 07:17:34
8020,8020,7807.0,1291,,2015-12-18 07:19:04,2015-12-18 07:19:04
8021,8021,7811.0,11,,2015-12-18 07:27:54,2015-12-18 07:27:54
8022,8022,7812.0,1308,,2015-12-18 07:29:27,2015-12-18 07:29:27
8024,8024,,1430,,2015-12-18 07:31:55,2015-12-18 07:31:55
8025,8025,7813.0,293/272,,2015-12-18 07:32:25,2015-12-18 07:32:25
8026,8026,7815.0,06,,2015-12-18 07:33:36,2015-12-18 07:33:36
8027,8027,7819.0,1356,,2015-12-18 07:37:54,2015-12-18 07:37:54
8029,8029,,1507,,2015-12-18 07:40:19,2015-12-18 07:40:19
8030,8030,7822.0,19,,2015-12-18 07:42:30,2015-12-18 07:42:30
8031,8031,,1512,,2015-12-18 07:43:09,2015-12-18 07:43:09
8032,8032,7823.0,2189,,2015-12-18 07:43:13,2015-12-18 07:43:13
8033,8033,7825.0,1830,,2015-12-18 07:47:55,2015-12-18 07:47:55
8034,8034,7828.0,03,,2015-12-18 07:48:20,2015-12-18 07:48:20
8035,8035,7825.0,1831,,2015-12-18 07:48:28,2015-12-18 07:48:28
8036,8036,7825.0,1832,,2015-12-18 07:48:30,2015-12-18 07:48:30
8038,8038,7824.0,301,,2015-12-18 07:50:03,2015-12-18 07:50:03
8039,8039,7824.0,302,,2015-12-18 07:50:05,2015-12-18 07:50:05
8040,8040,7824.0,302,,2015-12-18 07:50:12,2015-12-18 07:50:12
8041,8041,7824.0,302,,2015-12-18 07:50:14,2015-12-18 07:50:14
8042,8042,7830.0,1552,,2015-12-18 07:51:12,2015-12-18 07:51:12
8043,8043,7829.0,979,,2015-12-18 07:51:49,2015-12-18 07:51:49
8044,8044,7830.0,1552,,2015-12-18 07:52:06,2015-12-18 07:52:06
8045,8045,7831.0,01,,2015-12-18 07:54:41,2015-12-18 07:54:41
8046,8046,7832.0,qqq,,2015-12-18 07:56:33,2015-12-18 07:56:33
8047,8047,7832.0,123,,2015-12-18 07:56:34,2015-12-18 07:56:34
8048,8048,7834.0,123,,2015-12-18 07:58:23,2015-12-18 07:58:23
8049,8049,7833.0,134,,2015-12-18 07:58:24,2015-12-18 07:58:24
8050,8050,7836.0,980,,2015-12-18 07:59:32,2015-12-18 07:59:32
8051,8051,7840.0,135,,2015-12-18 08:01:24,2015-12-18 08:01:24
8052,8052,7838.0,123,,2015-12-18 08:02:11,2015-12-18 08:02:11
8053,8053,7838.0,134,,2015-12-18 08:02:12,2015-12-18 08:02:12
8055,8055,7837.0,301,,2015-12-18 08:03:11,2015-12-18 08:03:11
8056,8056,7837.0,301,,2015-12-18 08:03:14,2015-12-18 08:03:14
8057,8057,7837.0,301,,2015-12-18 08:03:15,2015-12-18 08:03:15
8058,8058,7842.0,109,,2015-12-18 08:03:19,2015-12-18 08:03:19
8059,8059,7844.0,(2)08,,2015-12-18 08:06:38,2015-12-18 08:06:38
8060,8060,7844.0,(2)08,,2015-12-18 08:06:53,2015-12-18 08:06:53
8061,8061,7845.0,138,,2015-12-18 08:07:58,2015-12-18 08:07:58
8062,8062,7847.0,1130,,2015-12-18 08:08:39,2015-12-18 08:08:39
8063,8063,7846.0,249,,2015-12-18 08:09:19,2015-12-18 08:09:19
8065,8065,7850.0,137,,2015-12-18 08:09:58,2015-12-18 08:09:58
8066,8066,7852.0,141,,2015-12-18 08:13:03,2015-12-18 08:13:03
8067,8067,7851.0,976,,2015-12-18 08:13:45,2015-12-18 08:13:45
8068,8068,7853.0,110,,2015-12-18 08:14:37,2015-12-18 08:14:37
8069,8069,7854.0,139,,2015-12-18 08:15:33,2015-12-18 08:15:33
8070,8070,7855.0,107,,2015-12-18 08:15:48,2015-12-18 08:15:48
8072,8072,7860.0,133,,2015-12-18 08:17:54,2015-12-18 08:17:54
8073,8073,7858.0,২৩৪,,2015-12-18 08:19:05,2015-12-18 08:19:05
8074,8074,7861.0,114,,2015-12-18 08:19:13,2015-12-18 08:19:13
8075,8075,7862.0,99,,2015-12-18 08:21:37,2015-12-18 08:21:37
8076,8076,7864.0,145,,2015-12-18 08:22:45,2015-12-18 08:22:45
8077,8077,7865.0,311,,2015-12-18 08:24:47,2015-12-18 08:24:47
8078,8078,7866.0,868,,2015-12-18 08:24:53,2015-12-18 08:24:53
8079,8079,7866.0,871,,2015-12-18 08:24:54,2015-12-18 08:24:54
8080,8080,7867.0,2625,,2015-12-18 08:25:24,2015-12-18 08:25:24
8081,8081,7867.0,2622,,2015-12-18 08:25:25,2015-12-18 08:25:25
8082,8082,7867.0,2623,,2015-12-18 08:25:27,2015-12-18 08:25:27
8083,8083,7870.0,143,,2015-12-18 08:26:24,2015-12-18 08:26:24
8085,8085,,900,,2015-12-18 08:27:21,2015-12-18 08:27:21
8086,8086,7869.0,231,,2015-12-18 08:27:32,2015-12-18 08:27:32
8087,8087,7872.0,142,,2015-12-18 08:28:53,2015-12-18 08:28:53
8088,8088,7873.0,144,,2015-12-18 08:30:52,2015-12-18 08:30:52
8090,8090,7875.0,150,,2015-12-18 08:32:54,2015-12-18 08:32:54
8091,8091,7878.0,05,,2015-12-18 08:35:00,2015-12-18 08:35:00
8092,8092,7879.0,149,,2015-12-18 08:35:22,2015-12-18 08:35:22
8093,8093,7876.0,839,,2015-12-18 08:35:47,2015-12-18 08:35:47
8094,8094,7876.0,836,,2015-12-18 08:35:48,2015-12-18 08:35:48
8095,8095,7880.0,39,,2015-12-18 08:36:39,2015-12-18 08:36:39
8096,8096,7881.0,148,,2015-12-18 08:37:27,2015-12-18 08:37:27
8097,8097,7877.0,"


99০",,2015-12-18 08:38:09,2015-12-18 08:38:09
8098,8098,7885.0,151,,2015-12-18 08:39:43,2015-12-18 08:39:43
8099,8099,7884.0,747,,2015-12-18 08:39:59,2015-12-18 08:39:59
8100,8100,7882.0,317/315,,2015-12-18 08:40:00,2015-12-18 08:40:00
8101,8101,7883.0,469,,2015-12-18 08:41:52,2015-12-18 08:41:52
8102,8102,7887.0,152,,2015-12-18 08:41:52,2015-12-18 08:41:52
8103,8103,7886.0,1188,,2015-12-18 08:42:00,2015-12-18 08:42:00
8104,8104,7890.0,147,,2015-12-18 08:43:33,2015-12-18 08:43:33
8106,8106,7889.0,261,,2015-12-18 08:43:50,2015-12-18 08:43:50
8108,8108,7899.0,41,,2015-12-18 08:53:03,2015-12-18 08:53:03
8109,8109,7897.0,2630,,2015-12-18 08:53:41,2015-12-18 08:53:41
8110,8110,7897.0,2632,,2015-12-18 08:53:42,2015-12-18 08:53:42
8111,8111,7897.0,2631,,2015-12-18 08:53:44,2015-12-18 08:53:44
8112,8112,7898.0,571,,2015-12-18 08:54:10,2015-12-18 08:54:10
8114,8114,7903.0,45,,2015-12-18 08:55:13,2015-12-18 08:55:13
8115,8115,7902.0,88\572,,2015-12-18 08:56:20,2015-12-18 08:56:20
8116,8116,7907.0,155,,2015-12-18 08:59:35,2015-12-18 08:59:35
8118,8118,7910.0,608,,2015-12-18 09:04:45,2015-12-18 09:04:45
8119,8119,7910.0,611,,2015-12-18 09:04:46,2015-12-18 09:04:46
8120,8120,7905.0,976,,2015-12-18 09:05:07,2015-12-18 09:05:07
8121,8121,7911.0,146,,2015-12-18 09:07:29,2015-12-18 09:07:29
8122,8122,7912.0,253,,2015-12-18 09:08:45,2015-12-18 09:08:45
8123,8123,7913.0,1271,,2015-12-18 09:09:30,2015-12-18 09:09:30
8124,8124,7914.0,153,,2015-12-18 09:09:53,2015-12-18 09:09:53
8125,8125,7915.0,1132,,2015-12-18 09:12:35,2015-12-18 09:12:35
8126,8126,7915.0,1265,,2015-12-18 09:12:38,2015-12-18 09:12:38
8127,8127,7915.0,2271,,2015-12-18 09:12:41,2015-12-18 09:12:41
8128,8128,7915.0,1387,,2015-12-18 09:12:44,2015-12-18 09:12:44
8129,8129,7915.0,1052,,2015-12-18 09:12:46,2015-12-18 09:12:46
8130,8130,7915.0,1483,,2015-12-18 09:12:50,2015-12-18 09:12:50
8131,8131,7917.0,160,,2015-12-18 09:13:03,2015-12-18 09:13:03
8132,8132,7918.0,432,,2015-12-18 09:13:41,2015-12-18 09:13:41
8133,8133,7916.0,1196,,2015-12-18 09:13:45,2015-12-18 09:13:45
8134,8134,7916.0,1197,,2015-12-18 09:13:46,2015-12-18 09:13:46
8135,8135,7916.0,1192,,2015-12-18 09:13:47,2015-12-18 09:13:47
8136,8136,7919.0,88,,2015-12-18 09:15:09,2015-12-18 09:15:09
8137,8137,7920.0,162,,2015-12-18 09:15:21,2015-12-18 09:15:21
8138,8138,7922.0,1190,,2015-12-18 09:16:36,2015-12-18 09:16:36
8139,8139,7923.0,362,,2015-12-18 09:18:18,2015-12-18 09:18:18
8140,8140,7921.0,0955,,2015-12-18 09:18:56,2015-12-18 09:18:56
8141,8141,7921.0,1613,,2015-12-18 09:19:05,2015-12-18 09:19:05
8142,8142,7921.0,2918,,2015-12-18 09:19:08,2015-12-18 09:19:08
8143,8143,7921.0,3510,,2015-12-18 09:19:11,2015-12-18 09:19:11
8144,8144,7924.0,1522,,2015-12-18 09:19:26,2015-12-18 09:19:26
8145,8145,7924.0,1523,,2015-12-18 09:19:27,2015-12-18 09:19:27
8146,8146,7925.0,165,,2015-12-18 09:20:32,2015-12-18 09:20:32
8147,8147,,967,,2015-12-18 09:24:20,2015-12-18 09:24:20
8148,8148,7928.0,166,,2015-12-18 09:24:39,2015-12-18 09:24:39
8149,8149,7927.0,1852,,2015-12-18 09:27:07,2015-12-18 09:27:07
8150,8150,7927.0,1853,,2015-12-18 09:27:09,2015-12-18 09:27:09
8151,8151,7927.0,1854,,2015-12-18 09:27:10,2015-12-18 09:27:10
8152,8152,7927.0,1855,,2015-12-18 09:27:11,2015-12-18 09:27:11
8153,8153,7930.0,474,,2015-12-18 09:27:13,2015-12-18 09:27:13
8154,8154,7932.0,161,,2015-12-18 09:27:50,2015-12-18 09:27:50
8155,8155,7926.0,1031,,2015-12-18 09:29:33,2015-12-18 09:29:33
8156,8156,7926.0,1323,,2015-12-18 09:29:43,2015-12-18 09:29:43
8157,8157,7926.0,1228,,2015-12-18 09:30:10,2015-12-18 09:30:10
8158,8158,7926.0,1703,,2015-12-18 09:30:13,2015-12-18 09:30:13
8159,8159,7935.0,163,,2015-12-18 09:30:29,2015-12-18 09:30:29
8160,8160,7934.0,1951,,2015-12-18 09:30:58,2015-12-18 09:30:58
8161,8161,7934.0,1953,,2015-12-18 09:30:59,2015-12-18 09:30:59
8162,8162,7934.0,1952,,2015-12-18 09:31:00,2015-12-18 09:31:00
8163,8163,7934.0,1954,,2015-12-18 09:31:01,2015-12-18 09:31:01
8164,8164,7933.0,967,,2015-12-18 09:31:02,2015-12-18 09:31:02
8165,8165,7937.0,521,,2015-12-18 09:32:54,2015-12-18 09:32:54
8166,8166,7940.0,166,,2015-12-18 09:33:42,2015-12-18 09:33:42
8167,8167,7938.0,61,,2015-12-18 09:33:42,2015-12-18 09:33:42
8168,8168,7941.0,1945,,2015-12-18 09:34:47,2015-12-18 09:34:47
8169,8169,7941.0,1946,,2015-12-18 09:34:48,2015-12-18 09:34:48
8170,8170,7941.0,1948,,2015-12-18 09:34:49,2015-12-18 09:34:49
8171,8171,7941.0,1947,,2015-12-18 09:34:50,2015-12-18 09:34:50
8172,8172,7943.0,164,,2015-12-18 09:37:52,2015-12-18 09:37:52
8173,8173,7945.0,170,,2015-12-18 09:39:35,2015-12-18 09:39:35
8174,8174,7936.0,411,,2015-12-18 09:39:48,2015-12-18 09:39:48
8175,8175,7942.0,1356,,2015-12-18 09:40:29,2015-12-18 09:40:29
8176,8176,7942.0,1344,,2015-12-18 09:40:30,2015-12-18 09:40:30
8177,8177,7942.0,1355,,2015-12-18 09:40:31,2015-12-18 09:40:31
8178,8178,7939.0,1219,,2015-12-18 09:41:14,2015-12-18 09:41:14
8179,8179,7939.0,1307,,2015-12-18 09:41:18,2015-12-18 09:41:18
8180,8180,7939.0,1220,,2015-12-18 09:41:21,2015-12-18 09:41:21
8181,8181,7939.0,1647,,2015-12-18 09:41:24,2015-12-18 09:41:24
8182,8182,7939.0,1113,,2015-12-18 09:41:27,2015-12-18 09:41:27
