id,crop_reference_id,nitrogen,phosphorus,potassium,sulphur,zinc,boron,iron,manganese,copper,organic_manure,biofertiliser,lime,gypsum,created_at,updated_at,result_id,mixed_fertilizer_urea,mixed_fertilizer_ssp,mixed_fertilizer_mop,mixed_fertilizer_required
14354,60,43,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:38:00.255113,2016-05-06 07:38:00.255113,5566,33,0,3,46
14446,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:51:22.723826,2016-05-06 08:51:22.723826,5603,84,0,0,92
14447,168,122,150,47,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:51:22.733235,2016-05-06 08:51:22.733235,5603,102,0,7,92
14448,117,69,75,27,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:51:22.741792,2016-05-06 08:51:22.741792,5603,59,0,7,46
14449,60,61,75,23,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:51:22.750487,2016-05-06 08:51:22.750487,5603,51,0,3,46
14450,170,174,250,67,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.364678,2016-05-06 08:52:03.364678,5604,140,0,0,154
14451,114,122,175,47,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.373674,2016-05-06 08:52:03.373674,5604,98,0,0,108
14452,167,174,375,100,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.382738,2016-05-06 08:52:03.382738,5604,123,0,0,231
14453,115,43,63,17,Elemental Sulphur @ 4 kg/acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.391225,2016-05-06 08:52:03.391225,5604,35,0,0,39
14454,113,69,100,27,Elemental Sulphur @ 4 kg/acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.399409,2016-05-06 08:52:03.399409,5604,56,0,0,62
14455,60,61,88,23,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:03.408367,2016-05-06 08:52:03.408367,5604,49,0,0,54
17470,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:47:22.625530,2016-05-10 10:47:22.625530,6738,42,0,3,46
18207,167,174,375,100,,Zinc Sulphate @ 10 kg/ acre at land preparation,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-11 08:21:32.397503,2016-05-11 08:21:32.397503,7020,123,0,0,231
17492,168,104,175,47,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:54:08.961031,2016-05-10 10:54:08.961031,6743,81,0,0,108
17493,115,43,63,17,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:54:08.969372,2016-05-10 10:54:08.969372,6743,35,0,0,39
14243,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:09:50.330585,2016-05-06 07:09:50.330585,5523,84,0,0,92
14244,168,122,175,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:09:50.339635,2016-05-06 07:09:50.339635,5523,98,0,0,108
3224,115,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:45:32.651593,2016-05-02 06:54:55.956065,1069,35,0,0,39
3223,168,104,175,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:45:32.632267,2016-05-02 06:54:55.966059,1069,81,0,0,108
3222,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:45:32.612514,2016-05-02 06:54:55.975370,1069,123,0,0,231
3221,114,113,175,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:45:32.589847,2016-05-02 06:54:55.984898,1069,89,0,0,108
3216,60,43,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:45:10.900922,2016-05-02 06:54:56.041540,1067,33,0,3,46
3215,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:45:10.892263,2016-05-02 06:54:56.051174,1067,35,0,0,39
3214,168,87,150,47,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:45:10.883155,2016-05-02 06:54:56.060559,1067,67,0,7,92
3213,60,61,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:43:39.095986,2016-05-02 06:54:56.074289,1066,51,0,3,46
3212,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:43:39.078864,2016-05-02 06:54:56.083942,1066,35,0,0,39
3211,168,122,150,47,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:43:39.061479,2016-05-02 06:54:56.093614,1066,102,0,7,92
3151,60,61,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:30:39.318055,2016-05-02 06:54:57.035218,1049,51,0,3,46
3150,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:30:39.309157,2016-05-02 06:54:57.044479,1049,35,0,0,39
3149,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:30:39.300448,2016-05-02 06:54:57.053731,1049,123,0,0,231
3133,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:27:59.661191,2016-05-02 06:54:57.238253,1043,42,0,3,46
3132,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:27:59.652442,2016-05-02 06:54:57.248053,1043,35,0,0,39
3131,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:27:59.643618,2016-05-02 06:54:57.314351,1043,84,0,0,92
3123,60,61,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:25:02.399896,2016-05-02 06:54:57.407718,1039,51,0,3,46
3122,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:25:02.386130,2016-05-02 06:54:57.416833,1039,35,0,0,39
3121,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:25:02.375286,2016-05-02 06:54:57.426295,1039,84,0,0,92
3115,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:22:17.310743,2016-05-02 06:54:57.496324,1036,42,0,3,46
3114,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:22:17.291318,2016-05-02 06:54:57.505697,1036,35,0,0,39
3113,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 08:22:17.267708,2016-05-02 06:54:57.515529,1036,84,0,0,92
3104,60,61,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:21:02.925667,2016-05-02 06:54:57.616659,1033,51,0,3,46
3103,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:21:02.916467,2016-05-02 06:54:57.627099,1033,35,0,0,39
3102,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:21:02.907222,2016-05-02 06:54:57.636344,1033,84,0,0,92
3101,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:19:42.155199,2016-05-02 06:54:57.699890,1032,42,0,3,46
3100,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:19:42.140048,2016-05-02 06:54:57.711208,1032,35,0,0,39
3099,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:19:42.124991,2016-05-02 06:54:57.722490,1032,84,0,0,92
3096,60,52,63,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:17:41.983739,2016-05-02 06:54:57.759753,1030,44,0,6,39
3095,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:17:41.964817,2016-05-02 06:54:57.769417,1030,35,0,0,39
3094,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:17:41.945915,2016-05-02 06:54:57.778585,1030,84,0,0,92
3088,167,174,375,100,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:15:45.165252,2016-05-02 06:54:57.849206,1027,123,0,0,231
3087,114,104,150,47,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:15:45.156331,2016-05-02 06:54:57.858628,1027,84,0,7,92
3057,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 07:42:00.340003,2016-05-02 06:54:58.225514,1011,35,0,0,39
3244,60,61,75,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:47:17.337523,2016-05-02 06:54:55.574257,1074,51,0,3,46
3243,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:47:17.319372,2016-05-02 06:54:55.583390,1074,35,0,0,39
3242,114,122,163,47,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:47:17.300912,2016-05-02 06:54:55.592803,1074,100,0,3,100
3229,60,61,88,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:46:03.439879,2016-05-02 06:54:55.733098,1070,49,0,0,54
3228,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:46:03.421987,2016-05-02 06:54:55.743198,1070,35,0,0,39
3227,173,130,250,67,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:46:03.402940,2016-05-02 06:54:55.752680,1070,97,0,0,154
3187,60,61,88,23,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:36:56.118371,2016-05-02 06:54:56.452211,1060,49,0,0,54
3186,115,43,63,17,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:36:56.109087,2016-05-02 06:54:56.461116,1060,35,0,0,39
3185,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 08:36:56.098588,2016-05-02 06:54:56.470142,1060,123,0,0,231
3125,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:25:04.448917,2016-05-02 06:54:57.384581,1040,123,0,0,231
3124,114,104,175,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:25:04.433599,2016-05-02 06:54:57.394260,1040,81,0,0,108
3061,65,26,100,53,,10 kg/ acre at land preparation,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 07:53:47.808830,2016-05-02 06:54:58.178690,1014,13,0,27,62
3060,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 07:53:47.792316,2016-05-02 06:54:58.188517,1014,35,0,0,39
3059,168,104,125,47,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 07:53:47.774541,2016-05-02 06:54:58.198814,1014,87,0,13,77
14245,130,174,250,67,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:09:50.348076,2016-05-06 07:09:50.348076,5523,140,0,0,154
14246,60,61,88,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:09:50.357362,2016-05-06 07:09:50.357362,5523,49,0,0,54
14247,167,174,375,100,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:11:14.206272,2016-05-06 07:11:14.206272,5524,123,0,0,231
14248,168,122,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:11:14.220464,2016-05-06 07:11:14.220464,5524,102,0,7,92
14249,117,69,75,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:11:14.234456,2016-05-06 07:11:14.234456,5524,59,0,7,46
14250,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:11:14.248321,2016-05-06 07:11:14.248321,5524,51,0,3,46
14278,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:19:04.941229,2016-05-06 07:19:04.941229,5536,84,0,0,92
14279,168,87,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:19:04.972879,2016-05-06 07:19:04.972879,5536,67,0,7,92
14280,117,35,75,27,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:19:04.995433,2016-05-06 07:19:04.995433,5536,25,0,7,46
14281,60,43,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:19:05.012790,2016-05-06 07:19:05.012790,5536,33,0,3,46
14336,169,104,150,40,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:32:11.154204,2016-05-06 07:32:11.154204,5560,84,0,0,92
14337,168,122,175,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:32:11.168278,2016-05-06 07:32:11.168278,5560,98,0,0,108
14338,117,69,100,27,,,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:32:11.177592,2016-05-06 07:32:11.177592,5560,56,0,0,62
14339,60,61,88,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:32:11.186116,2016-05-06 07:32:11.186116,5560,49,0,0,54
14355,167,174,375,100,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:40:54.915674,2016-05-06 07:40:54.915674,5567,123,0,0,231
14356,130,174,250,67,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:40:54.926242,2016-05-06 07:40:54.926242,5567,140,0,0,154
14357,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:40:54.938450,2016-05-06 07:40:54.938450,5567,42,0,3,46
14366,167,174,375,100,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:47:01.116335,2016-05-06 07:47:01.116335,5572,123,0,0,231
14367,130,174,250,67,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:47:01.125987,2016-05-06 07:47:01.125987,5572,140,0,0,154
14368,60,52,75,23,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 07:47:01.135668,2016-05-06 07:47:01.135668,5572,42,0,3,46
17491,60,61,63,20,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:53:09.776350,2016-05-10 10:53:09.776350,6742,52,0,3,39
17507,171,130,250,67,Elemental Sulphur @ 8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:04.720666,2016-05-10 10:58:04.720666,6748,97,0,0,154
18826,172,87,125,33,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-11 10:20:16.456652,2016-05-11 10:20:16.456652,7228,70,0,0,77
3257,112,104,175,47,8 kg/ acre at land preparation,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:49:41.662586,2016-05-02 06:54:55.436009,1077,81,0,0,108
3256,60,52,88,23,8 kg/ acre at land preparation,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:49:41.651410,2016-05-02 06:54:55.446145,1077,40,0,0,54
3255,113,61,100,27,4 kg/acre at land preparation,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:49:41.641367,2016-05-02 06:54:55.455550,1077,47,0,0,62
3254,167,174,375,100,8 kg/ acre at land preparation,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:49:41.631711,2016-05-02 06:54:55.464578,1077,123,0,0,231
3253,114,113,175,47,8 kg/ acre at land preparation,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:49:41.622319,2016-05-02 06:54:55.473867,1077,89,0,0,108
3241,60,52,88,17,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.089358,2016-05-02 06:54:55.606138,1073,44,24,0,39
3240,61,43,63,17,4 kg/acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.075187,2016-05-02 06:54:55.615482,1073,35,0,0,39
3239,116,17,100,27,4.8 kg/ acre at land preparation ,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.061786,2016-05-02 06:54:55.624916,1073,4,0,0,62
3238,168,104,175,33,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.047611,2016-05-02 06:54:55.634289,1073,87,50,0,77
3237,167,174,375,100,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.034306,2016-05-02 06:54:55.643926,1073,123,0,0,231
3236,114,113,175,40,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 08:46:49.020627,2016-05-02 06:54:55.654045,1073,93,25,0,92
