id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
46464,5.8,0.03,0.57,320.0,95.0,300.2,16.0,0.95,0.41,5.91,1.35,0.49,63897,2016-07-15 18:29:59.999999,2016-07-15 08:03:40.197167,2,5,8,8,7,8,7,10,10,10,10,10,1,10,,bn,1.0,2
46465,6.0,0.62,0.45,252.0,82.0,284.1,15.0,0.75,0.46,4.75,1.76,0.55,63898,2016-07-15 18:29:59.999999,2016-07-15 08:03:40.477716,2,5,9,9,8,8,7,10,10,10,10,10,1,11,,bn,1.0,2
46466,6.2,0.5,0.59,330.0,64.0,297.6,11.0,0.81,0.47,4.95,1.41,0.45,63899,2016-07-15 18:29:59.999999,2016-07-15 08:03:40.695998,2,5,8,8,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46467,5.3,0.41,0.69,388.0,72.0,257.0,17.0,0.88,0.42,4.55,1.2,0.36,63900,2016-07-15 18:29:59.999999,2016-07-15 08:03:40.921233,1,5,8,8,8,8,7,10,10,10,10,10,1,10,,bn,1.0,2
46468,5.5,0.26,0.7,392.0,54.0,195.0,19.0,0.96,0.49,5.73,1.3,0.49,63901,2016-07-15 18:29:59.999999,2016-07-15 08:03:41.265020,1,5,8,8,8,9,7,10,10,10,10,10,1,10,,bn,1.0,2
46469,6.4,0.1,0.42,236.0,69.0,214.0,12.0,0.9,0.48,4.61,1.41,0.33,63902,2016-07-15 18:29:59.999999,2016-07-15 08:03:41.723282,2,5,9,9,8,8,8,10,10,10,10,10,1,10,,bn,1.0,2
46470,6.7,0.21,0.58,326.0,60.0,226.0,14.0,0.85,0.46,5.35,1.56,0.75,63903,2016-07-15 18:29:59.999999,2016-07-15 08:03:42.176005,3,5,8,8,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46471,6.2,0.12,0.75,450.0,76.0,159.0,13.0,0.7,0.38,4.75,1.19,0.51,63904,2016-07-15 18:29:59.999999,2016-07-15 08:03:42.430665,2,5,7,7,8,9,8,10,10,10,10,10,1,11,,bn,1.0,2
46472,5.4,0.06,0.54,302.0,48.0,185.0,17.0,0.65,0.46,5.69,1.37,0.62,63905,2016-07-15 18:29:59.999999,2016-07-15 08:03:42.814589,1,5,8,8,8,9,7,10,10,10,10,10,1,11,,bn,1.0,2
46473,5.6,0.13,0.68,382.0,57.0,202.0,14.0,0.73,0.41,4.85,1.17,0.31,63906,2016-07-15 18:29:59.999999,2016-07-15 08:03:43.135388,2,5,8,8,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46474,5.3,0.2,0.42,236.0,76.0,248.0,12.0,0.82,0.36,4.7,1.42,0.49,63907,2016-07-15 18:29:59.999999,2016-07-15 08:03:43.359218,1,5,9,9,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46475,5.7,0.32,0.31,174.0,71.0,263.0,16.0,0.97,0.49,3.46,1.32,0.49,63908,2016-07-15 18:29:59.999999,2016-07-15 08:03:43.582263,2,5,9,9,8,8,7,10,10,11,10,10,1,10,,bn,1.0,2
46476,5.5,0.14,0.57,320.0,54.0,178.0,11.0,0.81,0.35,4.12,1.49,0.32,63909,2016-07-15 18:29:59.999999,2016-07-15 08:03:43.835842,1,5,8,8,8,9,8,10,11,11,10,10,1,11,,bn,1.0,2
46477,5.0,0.12,0.45,252.0,65.0,184.0,17.0,0.78,0.32,3.31,1.57,0.51,63910,2016-07-15 18:29:59.999999,2016-07-15 08:03:44.075061,1,5,9,9,8,9,7,10,11,11,10,10,1,11,,bn,1.0,2
46478,5.3,0.27,0.73,438.0,71.0,246.0,15.0,0.82,0.47,4.52,1.59,0.63,63911,2016-07-15 18:29:59.999999,2016-07-15 08:03:44.300414,1,5,8,8,8,8,7,10,10,10,10,10,1,11,,bn,1.0,2
46479,5.4,0.21,0.59,332.0,95.0,263.0,16.0,0.9,0.38,5.81,1.75,0.49,63912,2016-07-15 18:29:59.999999,2016-07-15 08:03:44.519331,1,5,8,8,7,8,7,10,10,10,10,10,1,10,,bn,1.0,2
46480,4.9,0.09,0.75,450.0,60.0,209.0,12.0,0.85,0.42,4.72,1.11,0.36,63913,2016-07-15 18:29:59.999999,2016-07-15 08:03:44.721044,1,5,7,7,8,8,8,10,10,10,10,10,1,11,,bn,1.0,2
46481,5.2,0.18,0.73,438.0,72.0,198.0,17.0,0.7,0.47,4.91,1.29,0.35,63914,2016-07-15 18:29:59.999999,2016-07-15 08:03:44.931974,1,5,8,8,8,9,7,10,10,10,10,10,1,11,,bn,1.0,2
46487,6.1,1.45,0.17,92.0,230.0,65.0,18.0,0.98,0.53,24.1,10.3,1.2,34607,2016-07-15 08:29:51.201553,2016-07-15 08:29:51.201553,2,6,9,9,7,9,7,10,10,10,10,10,1,10,,bn,1.0,5
46488,6.2,1.34,0.35,193.0,244.0,48.0,15.0,0.62,0.7,24.7,8.36,1.42,34608,2016-07-15 08:30:53.668266,2016-07-15 08:30:53.668266,2,6,9,9,7,9,7,10,10,10,10,10,1,11,,bn,1.0,5
46494,6.8,1.5,0.51,283.0,107.0,78.0,11.0,0.96,0.7,21.6,7.04,2.96,35108,2016-07-15 09:21:47.157401,2016-07-15 09:21:47.157401,3,6,8,8,7,9,8,10,10,10,10,10,1,10,,bn,1.0,5
46502,6.8,1.31,0.6,346.0,97.0,65.0,18.0,0.44,0.58,20.4,12.34,1.36,35116,2016-07-15 09:34:03.856227,2016-07-15 09:34:03.856227,3,6,8,8,7,9,7,11,10,10,10,10,1,11,,bn,1.0,8
46508,6.0,0.29,0.44,243.0,102.0,60.0,11.0,0.94,0.3,21.1,7.64,1.34,35123,2016-07-15 09:48:04.568892,2016-07-15 09:48:04.568892,2,5,9,9,7,9,8,10,11,10,10,10,1,10,,bn,1.0,13
46510,6.1,0.42,0.65,376.0,81.0,24.0,16.0,0.8,0.7,32.4,7.24,2.92,35125,2016-07-15 09:51:38.632677,2016-07-15 09:51:38.632677,2,5,8,8,8,9,7,10,10,10,10,10,1,11,,bn,1.0,8
46514,7.69,0.49,0.62,362.0,85.0,136.0,13.26,0.17,0.12,0.19,3.28,0.43,63987,2016-07-15 09:54:57.608362,2016-07-15 09:54:57.608362,4,5,8,8,8,9,8,11,11,11,10,10,1,11,,bn,1.0,6
46519,7.45,0.41,0.55,314.0,84.0,97.0,10.98,0.18,0.31,14.32,1.32,0.39,63988,2016-07-15 09:57:21.218413,2016-07-15 09:57:21.218413,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
46527,7.84,0.32,0.73,436.0,59.0,147.0,10.54,0.27,0.15,10.54,2.41,0.74,64000,2016-07-15 10:02:23.301358,2016-07-15 10:02:23.301358,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46531,7.62,0.32,0.57,328.0,53.0,146.0,12.62,0.23,0.17,13.25,2.64,0.29,63996,2016-07-15 10:08:13.358094,2016-07-15 10:08:13.358094,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
46533,7.67,0.19,0.57,328.0,52.0,147.0,13.38,0.27,0.19,6.57,2.65,0.84,63784,2016-07-15 10:10:49.572554,2016-07-15 10:10:49.572554,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46546,7.92,0.48,0.57,328.0,52.0,115.0,14.25,0.45,0.19,9.57,2.47,0.51,63807,2016-07-15 10:40:04.439120,2016-07-15 10:40:04.439120,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46559,4.3,0.05,0.42,254.6,63.0,291.0,27.2,0.39,0.31,17.3,,,63389,2016-07-15 10:58:14.517528,2016-07-15 10:58:14.517528,1,5,9,9,8,8,7,11,11,10,0,0,1,11,,bn,1.0,4
46569,7.84,0.53,0.52,294.0,63.0,149.0,10.64,0.21,0.28,13.25,3.07,0.46,63778,2016-07-15 11:22:31.632041,2016-07-15 11:22:31.632041,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,1
46581,5.2,0.05,0.55,310.3,32.0,134.0,24.3,0.53,0.28,24.3,,,64015,2016-07-15 11:37:30.175141,2016-07-15 11:37:30.175141,1,5,8,8,9,9,7,11,11,10,0,0,1,11,,bn,1.0,5
46591,7.45,0.45,0.63,368.0,58.0,133.0,12.47,0.27,0.14,9.67,1.33,0.53,63776,2016-07-15 12:33:43.203394,2016-07-15 12:33:43.203394,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
48655,5.0,0.05,0.62,,18.0,150.0,4.56,1.08,0.42,14.58,1.42,1.46,35691,2016-07-18 05:18:57.897564,2016-07-18 05:18:57.897564,1,5,8,0,9,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48720,5.2,0.06,0.14,,19.0,65.0,12.3,1.16,0.11,15.86,0.66,0.79,35695,2016-07-18 05:22:43.172657,2016-07-18 05:22:43.172657,1,5,9,0,9,9,8,10,11,10,11,10,1,10,,bn,1.0,1
48722,4.8,0.1,0.56,,178.0,60.0,12.36,1.65,0.16,15.32,1.31,0.9,34903,2016-07-18 05:34:50.952471,2016-07-18 05:34:50.952471,1,5,8,0,7,9,8,10,11,10,10,10,1,10,,bn,1.0,1
48788,7.44,0.15,0.71,423.0,64.0,164.0,10.38,0.35,0.25,8.62,2.38,0.49,66441,2016-07-18 08:54:57.118405,2016-07-18 08:54:57.118405,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
48789,4.8,0.23,0.62,,300.0,170.0,15.64,1.22,0.33,25.35,2.12,1.82,32722,2016-07-18 08:55:05.238402,2016-07-18 08:55:05.238402,1,5,8,0,7,9,7,10,11,10,10,10,1,10,,bn,1.0,1
48791,4.9,0.24,0.78,,189.0,380.0,7.56,1.2,0.49,7.8,2.53,2.42,32723,2016-07-18 08:55:59.774302,2016-07-18 08:55:59.774302,1,5,7,0,7,7,9,10,10,10,10,10,1,10,,bn,1.0,1
48792,7.62,0.51,0.54,307.0,66.0,184.0,10.08,0.36,0.26,13.77,2.85,0.37,66446,2016-07-18 08:56:26.949682,2016-07-18 08:56:26.949682,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
48798,4.6,0.23,0.46,,150.0,155.0,6.54,2.32,0.63,7.45,1.76,1.59,32727,2016-07-18 09:00:39.194877,2016-07-18 09:00:39.194877,1,5,9,0,7,9,9,10,10,10,10,10,1,10,,bn,1.0,1
48807,7.21,0.36,0.71,423.0,64.0,144.0,11.29,0.14,0.18,12.56,1.67,0.52,66448,2016-07-18 09:07:04.533727,2016-07-18 09:07:04.533727,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,8
48815,7.14,0.43,0.48,266.0,48.0,162.0,11.46,0.23,0.25,9.22,2.59,0.35,66432,2016-07-18 09:14:19.742538,2016-07-18 09:14:19.742538,3,5,9,9,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
48861,6.9,0.06,0.28,156.0,144.0,255.0,1.7,0.35,0.09,4.7,,,66483,2016-07-18 18:29:59.999999,2016-07-18 10:47:25.074520,3,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48862,6.6,0.11,0.39,169.0,168.0,295.0,2.0,0.39,0.02,4.6,,,66484,2016-07-18 18:29:59.999999,2016-07-18 10:47:25.339909,3,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48863,6.9,0.17,0.48,170.2,220.0,134.0,3.5,0.2,0.03,3.6,,,66485,2016-07-18 18:29:59.999999,2016-07-18 10:47:25.527596,3,5,9,9,7,9,9,11,11,11,0,0,1,11,,bn,1.0,1
48864,7.3,0.18,0.72,177.0,134.0,147.0,2.5,0.19,0.05,5.9,,,66486,2016-07-18 18:29:59.999999,2016-07-18 10:47:25.725005,3,5,8,9,7,9,9,11,11,10,0,0,1,11,,bn,1.0,1
48865,7.0,0.13,0.32,180.2,124.0,308.0,3.0,0.21,0.06,5.0,,,66487,2016-07-18 18:29:59.999999,2016-07-18 10:47:25.940191,3,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48866,7.5,0.27,0.17,205.0,144.0,362.0,3.2,0.35,0.07,4.9,,,66488,2016-07-18 18:29:59.999999,2016-07-18 10:47:26.205040,3,5,9,9,7,7,9,11,11,10,0,0,1,11,,bn,1.0,1
48867,7.1,0.37,0.3,209.0,114.0,268.0,1.6,0.63,0.09,7.2,,,66489,2016-07-18 18:29:59.999999,2016-07-18 10:47:26.557880,3,5,9,9,7,8,9,10,11,10,0,0,1,11,,bn,1.0,1
48868,7.3,0.21,0.34,160.0,124.0,134.0,1.7,0.6,0.07,6.5,,,66490,2016-07-18 18:29:59.999999,2016-07-18 10:47:26.814694,3,5,9,9,7,9,9,10,11,10,0,0,1,11,,bn,1.0,1
48869,7.4,0.25,0.22,170.0,134.0,161.0,2.3,0.55,0.05,7.3,,,66491,2016-07-18 18:29:59.999999,2016-07-18 10:47:27.060105,3,5,9,9,7,9,9,11,11,10,0,0,1,11,,bn,1.0,1
48870,7.5,0.19,0.66,290.2,78.0,214.0,2.9,0.19,0.02,6.3,,,66492,2016-07-18 18:29:59.999999,2016-07-18 10:47:27.414048,3,5,8,8,8,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48871,7.1,0.27,0.3,155.0,88.0,255.0,3.2,0.21,0.03,7.0,,,66493,2016-07-18 18:29:59.999999,2016-07-18 10:47:27.732469,3,5,9,9,8,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48872,7.3,0.19,0.45,165.2,92.0,295.0,1.9,0.28,0.03,6.5,,,66494,2016-07-18 18:29:59.999999,2016-07-18 10:47:28.090236,3,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48873,7.1,0.27,0.31,175.0,106.0,281.0,2.0,0.27,0.05,7.3,,,66495,2016-07-18 18:29:59.999999,2016-07-18 10:47:28.270201,3,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48874,7.4,0.23,0.29,160.2,126.0,174.0,1.9,0.37,0.06,6.5,,,66496,2016-07-18 18:29:59.999999,2016-07-18 10:47:28.467528,3,5,9,9,7,9,9,11,11,10,0,0,1,11,,bn,1.0,1
48875,7.3,0.25,0.07,195.2,144.0,295.0,2.5,0.6,0.08,4.8,,,66497,2016-07-18 18:29:59.999999,2016-07-18 10:47:28.681051,3,5,9,9,7,8,9,10,11,10,0,0,1,11,,bn,1.0,1
48876,7.5,0.14,0.4,160.2,166.0,375.0,2.3,0.35,0.1,5.2,,,66498,2016-07-18 18:29:59.999999,2016-07-18 10:47:28.914852,3,5,9,9,7,7,9,11,11,10,0,0,1,11,,bn,1.0,1
48877,7.7,0.11,0.13,170.2,144.0,268.0,3.7,0.33,0.09,5.3,,,66499,2016-07-18 18:29:59.999999,2016-07-18 10:47:29.180662,4,5,9,9,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48878,7.9,0.13,0.61,290.0,166.0,295.0,3.7,0.35,0.09,5.2,,,66500,2016-07-18 18:29:59.999999,2016-07-18 10:47:29.424706,4,5,8,8,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48879,7.6,0.15,0.55,295.0,156.0,255.0,3.5,0.33,0.06,7.6,,,66501,2016-07-18 18:29:59.999999,2016-07-18 10:47:29.663828,4,5,8,8,7,8,9,11,11,10,0,0,1,11,,bn,1.0,1
48880,7.1,0.1,0.42,163.0,64.0,161.0,1.9,0.39,0.05,7.2,,,66502,2016-07-18 18:29:59.999999,2016-07-18 10:47:29.904038,3,5,9,9,8,9,9,11,11,10,0,0,1,11,,bn,1.0,1
48881,7.0,0.12,0.15,172.0,88.0,268.0,2.0,0.39,0.03,6.9,,,66503,2016-07-18 18:29:59.999999,2016-07-18 10:47:30.144096,3,5,9,9,8,8,9,11,11,10,0,0,1,11,,bn,1.0,1
46606,5.0,0.54,0.8,482.0,68.0,182.0,7.0,0.73,0.2,6.1,1.19,0.2,64127,2016-07-15 18:29:59.999999,2016-07-15 14:33:00.262019,1,5,7,7,8,9,9,10,11,10,10,10,1,11,,bn,1.0,1
46607,5.3,0.11,0.5,282.0,95.0,206.0,9.0,0.67,0.3,6.1,1.21,0.19,64128,2016-07-15 18:29:59.999999,2016-07-15 14:33:00.469637,1,5,8,8,7,8,9,10,11,10,10,11,1,11,,bn,1.0,1
46608,5.1,0.28,0.58,325.0,70.0,224.0,13.0,0.6,0.3,5.3,1.05,0.17,64129,2016-07-15 18:29:59.999999,2016-07-15 14:33:00.647546,1,5,8,8,8,8,8,10,11,10,10,11,1,11,,bn,1.0,1
46609,5.5,0.41,0.56,314.0,55.0,159.0,5.0,0.47,0.5,5.8,1.09,0.15,64130,2016-07-15 18:29:59.999999,2016-07-15 14:33:00.845286,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46610,5.3,0.53,0.46,258.0,53.0,244.0,3.0,0.45,0.4,5.9,1.21,0.17,64131,2016-07-15 18:29:59.999999,2016-07-15 14:33:01.035923,1,5,9,9,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46611,5.2,0.17,0.72,404.0,82.0,272.0,10.0,0.63,0.7,5.1,1.2,0.21,64132,2016-07-15 18:29:59.999999,2016-07-15 14:33:01.263294,1,5,8,8,8,8,8,10,10,10,10,10,1,11,,bn,1.0,1
46612,5.4,0.34,0.54,302.0,63.0,196.0,6.0,0.76,0.5,7.8,1.27,0.16,64133,2016-07-15 18:29:59.999999,2016-07-15 14:33:01.491915,1,5,8,8,8,9,9,10,10,10,10,11,1,11,,bn,1.0,1
46613,5.2,0.21,0.5,282.0,68.0,184.0,8.0,0.45,0.3,6.9,1.23,0.2,64134,2016-07-15 18:29:59.999999,2016-07-15 14:33:01.741280,1,5,8,8,8,9,9,11,11,10,10,10,1,11,,bn,1.0,1
46614,5.3,0.4,0.65,364.0,54.0,303.0,5.0,0.3,0.2,7.3,1.13,0.17,64135,2016-07-15 18:29:59.999999,2016-07-15 14:33:01.979054,1,5,8,8,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46615,5.0,0.29,0.6,335.0,57.0,236.0,8.0,0.47,0.3,6.5,1.25,0.14,64136,2016-07-15 18:29:59.999999,2016-07-15 14:33:02.206455,1,5,8,8,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46616,5.2,0.34,0.78,468.0,70.0,164.0,7.0,0.71,0.5,7.0,1.13,0.25,64137,2016-07-15 18:29:59.999999,2016-07-15 14:33:02.450113,1,5,7,7,8,9,9,10,10,10,10,10,1,11,,bn,1.0,1
46617,5.5,0.39,0.7,392.0,57.0,195.0,5.0,0.25,0.5,5.9,1.15,0.14,64138,2016-07-15 18:29:59.999999,2016-07-15 14:33:02.889511,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46618,5.2,0.28,0.46,258.0,55.0,302.0,3.0,0.4,0.4,7.8,1.14,0.12,64139,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.075803,1,5,9,9,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46619,5.5,0.15,0.66,370.0,50.0,249.0,5.0,0.69,0.7,7.0,1.27,0.13,64140,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.250452,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46620,5.6,0.45,0.5,280.0,50.0,227.0,9.0,0.7,0.2,7.8,1.14,0.13,64141,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.420906,2,5,8,8,8,8,9,10,11,10,10,11,1,11,,bn,1.0,1
46621,5.2,0.22,0.5,280.0,68.0,211.0,7.0,0.67,0.5,7.0,1.21,0.17,64142,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.595632,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46622,5.3,0.19,0.65,364.0,63.0,166.0,5.0,0.45,0.5,5.9,1.27,0.12,64143,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.776173,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46623,5.4,0.3,0.46,257.0,70.0,254.0,4.0,0.56,0.3,6.8,1.21,0.15,64144,2016-07-15 18:29:59.999999,2016-07-15 14:33:03.999658,1,5,9,9,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46624,5.0,0.36,0.8,480.0,59.0,303.0,6.0,0.59,0.2,7.3,1.2,0.19,64145,2016-07-15 18:29:59.999999,2016-07-15 14:33:04.204494,1,5,7,7,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46625,5.4,0.28,0.42,235.0,57.0,284.0,4.0,0.59,0.3,5.0,1.17,0.17,64146,2016-07-15 18:29:59.999999,2016-07-15 14:33:04.367869,1,5,9,9,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46626,5.1,0.34,0.68,381.0,63.0,159.0,7.0,0.53,0.4,5.7,1.13,0.18,64147,2016-07-15 18:29:59.999999,2016-07-15 14:33:04.541526,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46627,5.5,0.15,0.7,392.0,68.0,209.0,5.0,0.59,0.5,4.5,1.5,0.2,64148,2016-07-15 18:29:59.999999,2016-07-15 14:33:04.739102,1,5,8,8,8,8,9,11,10,10,10,10,1,11,,bn,1.0,1
46628,4.9,0.09,0.8,486.0,70.0,305.0,9.0,0.61,0.5,4.9,1.21,0.19,64149,2016-07-15 18:29:59.999999,2016-07-15 14:33:04.915238,1,5,7,7,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46629,5.1,0.18,0.76,457.0,50.0,222.0,6.0,0.5,0.4,4.6,1.3,0.2,64150,2016-07-15 18:29:59.999999,2016-07-15 14:33:05.110504,1,5,7,7,8,8,9,11,10,10,10,10,1,11,,bn,1.0,1
46630,5.0,0.23,0.56,314.0,63.0,256.0,3.0,0.61,0.7,5.1,1.2,0.13,64151,2016-07-15 18:29:59.999999,2016-07-15 14:33:05.305120,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46631,5.3,0.26,0.68,386.0,82.0,148.0,5.0,0.58,0.3,5.9,1.57,0.15,64152,2016-07-15 18:29:59.999999,2016-07-15 14:33:05.533836,1,5,8,8,8,9,9,11,11,10,10,11,1,11,,bn,1.0,1
46632,5.1,0.12,0.8,480.0,50.0,214.0,7.0,0.53,0.3,5.6,1.5,0.18,64153,2016-07-15 18:29:59.999999,2016-07-15 14:33:05.812836,1,5,7,7,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46633,5.5,0.17,0.5,286.0,57.0,188.0,3.0,0.5,0.5,5.0,1.17,0.18,64154,2016-07-15 18:29:59.999999,2016-07-15 14:33:06.165688,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46634,5.0,0.29,0.57,320.0,63.0,247.0,5.0,0.6,0.5,4.8,1.48,0.15,64155,2016-07-15 18:29:59.999999,2016-07-15 14:33:06.484735,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46635,4.9,0.25,0.7,393.0,54.0,272.0,7.0,0.59,0.3,5.3,1.19,0.13,64156,2016-07-15 18:29:59.999999,2016-07-15 14:33:06.853764,1,5,8,8,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46636,5.4,0.33,0.68,381.0,68.0,268.0,8.0,0.53,0.5,4.6,1.47,0.19,64157,2016-07-15 18:29:59.999999,2016-07-15 14:33:07.051293,1,5,8,8,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46637,5.1,0.24,0.8,606.0,82.0,229.0,5.0,0.59,0.5,5.0,1.44,0.15,64158,2016-07-15 18:29:59.999999,2016-07-15 14:33:07.288824,1,5,7,7,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46638,5.3,0.18,0.56,314.0,50.0,312.0,4.0,0.57,0.4,4.8,1.05,0.17,64159,2016-07-15 18:29:59.999999,2016-07-15 14:33:07.574453,1,5,8,8,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46639,5.0,0.29,0.76,455.0,70.0,153.0,10.0,0.58,0.4,5.0,1.49,0.13,64160,2016-07-15 18:29:59.999999,2016-07-15 14:33:07.763130,1,5,7,7,8,9,8,11,10,10,10,11,1,11,,bn,1.0,1
46640,5.2,0.24,0.78,468.0,95.0,192.0,3.0,0.6,0.7,5.1,1.47,0.19,64161,2016-07-15 18:29:59.999999,2016-07-15 14:33:07.968929,1,5,7,7,7,9,9,10,10,10,10,11,1,11,,bn,1.0,1
46641,5.4,0.16,0.69,387.0,57.0,183.0,4.0,0.63,0.6,4.9,1.21,0.19,64162,2016-07-15 18:29:59.999999,2016-07-15 14:33:08.224532,1,5,8,8,8,9,9,10,10,10,10,11,1,11,,bn,1.0,1
46642,5.6,0.19,0.6,336.0,63.0,229.0,6.0,0.57,0.3,4.7,1.41,0.21,64163,2016-07-15 18:29:59.999999,2016-07-15 14:33:08.457843,2,5,8,8,8,8,9,11,11,10,10,10,1,11,,bn,1.0,1
46643,5.3,0.22,0.68,381.0,68.0,274.0,5.0,0.55,0.2,4.8,1.47,0.18,64164,2016-07-15 18:29:59.999999,2016-07-15 14:33:08.696986,1,5,8,8,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46644,5.1,0.03,0.7,396.0,63.0,102.0,8.0,0.54,0.3,5.3,1.27,0.15,64165,2016-07-15 18:29:59.999999,2016-07-15 14:33:08.921066,1,5,8,8,8,9,9,11,11,10,10,11,1,11,,bn,1.0,1
46645,5.5,0.16,0.68,381.0,50.0,183.0,3.0,0.59,0.2,5.0,1.27,0.17,64166,2016-07-15 18:29:59.999999,2016-07-15 14:33:09.352949,1,5,8,8,8,9,9,11,11,10,10,11,1,11,,bn,1.0,1
46646,5.7,0.3,0.5,280.0,36.0,162.0,5.0,0.48,0.5,4.8,1.4,0.19,64167,2016-07-15 18:29:59.999999,2016-07-15 14:33:09.584497,2,5,8,8,9,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46647,5.0,0.52,0.8,481.0,95.0,253.0,5.0,0.56,0.4,5.7,1.93,0.12,64168,2016-07-15 18:29:59.999999,2016-07-15 14:33:09.775003,1,5,7,7,7,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46648,5.3,0.06,0.76,457.0,82.0,173.0,4.0,0.63,0.2,5.3,1.43,0.15,64169,2016-07-15 18:29:59.999999,2016-07-15 14:33:09.950217,1,5,7,7,8,9,9,10,11,10,10,11,1,11,,bn,1.0,1
46649,4.9,0.18,0.7,392.0,70.0,215.0,3.0,0.59,0.4,5.7,1.44,0.19,64170,2016-07-15 18:29:59.999999,2016-07-15 14:33:10.133386,1,5,8,8,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46650,5.1,0.22,0.68,380.0,63.0,267.0,8.0,0.47,0.3,5.5,1.2,0.17,64171,2016-07-15 18:29:59.999999,2016-07-15 14:33:10.319800,1,5,8,8,8,8,9,11,11,10,10,11,1,11,,bn,1.0,1
46651,5.3,0.26,0.5,281.0,57.0,282.0,10.0,0.48,0.3,4.9,1.51,0.19,64172,2016-07-15 18:29:59.999999,2016-07-15 14:33:10.524930,1,5,8,8,8,8,8,11,11,10,10,11,1,11,,bn,1.0,1
46652,5.4,0.41,0.42,234.0,68.0,293.0,7.0,0.6,0.4,5.5,1.5,0.15,64173,2016-07-15 18:29:59.999999,2016-07-15 14:33:10.800922,1,5,9,9,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
