id,name,jl_number,block_id,created_at,updated_at
45836,JARULHATTA,114,86,2017-02-23 08:39:36.811916,2017-03-02 12:17:43.206907
45837,Rangaroong T.G,116,86,2017-02-23 08:40:28.658653,2017-03-02 12:21:12.652686
45807,Ista,145,104,2017-02-23 06:57:40.085202,2017-02-23 06:57:40.085202
45808,Alipur,148,104,2017-02-23 06:58:29.555919,2017-02-23 06:58:29.555919
45809,Hasnan,149,104,2017-02-23 06:59:16.326790,2017-02-23 06:59:16.326790
45811,Kantagoreh,152,104,2017-02-23 07:02:11.493984,2017-02-23 07:02:11.493984
45817,Gobindapur,163,104,2017-02-23 07:14:58.079881,2017-02-23 07:14:58.079881
45830,Komdhara,194,104,2017-02-23 07:22:44.655548,2017-02-23 07:22:44.655548
45851,Dangarbila,348,166,2017-02-23 10:44:55.725673,2017-02-23 10:44:55.725673
45835,Pulung Dung t.g,110,86,2017-02-23 08:38:55.184015,2017-03-02 12:12:03.526362
45812,Sekendarpur,153,104,2017-02-23 07:10:49.934941,2017-02-23 07:10:49.934941
45818,Danrpur,164,104,2017-02-23 07:15:27.525374,2017-02-23 07:15:27.525374
45819,Popai,167,104,2017-02-23 07:16:05.224997,2017-02-23 07:16:05.224997
45821,Chanda,175,104,2017-02-23 07:17:25.080627,2017-02-23 07:17:25.080627
45825,Ganeshpur,188,104,2017-02-23 07:20:01.568532,2017-02-23 07:20:01.568532
45841,Pubud Chiya Kaman,111,86,2017-02-23 08:44:26.598505,2017-02-23 08:44:26.598505
45842,Pusum Bing T.E.,112,86,2017-02-23 08:45:24.566592,2017-02-23 08:45:24.566592
45849,Junshola,311,166,2017-02-23 10:43:51.033672,2017-02-23 10:43:51.033672
45852,Samanta Khanda,001,115,2017-02-23 10:55:08.285410,2017-02-23 10:55:08.285410
45832,Lingia T.G,103,86,2017-02-23 08:36:17.601315,2017-03-02 12:13:30.735291
45833,Mim T.G,106,86,2017-02-23 08:37:31.892550,2017-03-02 12:14:39.834238
45965,Kalikapur,047,363,2017-03-09 11:57:09.535644,2017-03-09 11:57:09.535644
45974,Kamalpur,056,363,2017-03-09 12:05:31.788056,2017-03-09 12:05:31.788056
45977,Paidi,059,363,2017-03-09 12:06:52.824912,2017-03-09 12:06:52.824912
45985,India Chak,007,364,2017-03-09 12:18:24.149201,2017-03-09 12:18:24.149201
45996,Hirapur,018,364,2017-03-09 12:24:45.150331,2017-03-09 12:24:45.150331
45966,Sitarampur,048,363,2017-03-09 11:57:34.038831,2017-03-09 11:57:34.038831
45967,Belrui,049,363,2017-03-09 11:58:03.263592,2017-03-09 11:58:03.263592
45969,Kumardiha,051,363,2017-03-09 11:58:53.097032,2017-03-09 11:58:53.097032
45989,Chhoto Digori,011,364,2017-03-09 12:20:52.611723,2017-03-09 12:20:52.611723
45968,Lachhipur,050,363,2017-03-09 11:58:23.855183,2017-03-09 11:58:23.855183
45971,Bamandiha,053,363,2017-03-09 12:03:28.812157,2017-03-09 12:03:28.812157
45976,Bejdihi,058,363,2017-03-09 12:06:34.923057,2017-03-09 12:06:34.923057
45986,Jute Estuary,008,364,2017-03-09 12:19:03.354713,2017-03-09 12:19:03.354713
45970,Niyamatpur,052,363,2017-03-09 11:59:13.007671,2017-03-09 11:59:13.007671
45972,Aldihi,054,363,2017-03-09 12:04:04.850088,2017-03-09 12:04:04.850088
46001,Talkunri,023,364,2017-03-09 12:30:47.148438,2017-03-09 12:30:47.148438
45973,Methani,055,363,2017-03-09 12:05:13.095533,2017-03-09 12:05:13.095533
45987,Bidyanandapur,009,364,2017-03-09 12:19:31.744531,2017-03-09 12:19:31.744531
45975,Herelgaria,057,363,2017-03-09 12:06:03.315142,2017-03-09 12:06:03.315142
45978,Chinakuri,060,363,2017-03-09 12:07:15.670523,2017-03-09 12:07:15.670523
45979,Jamadiha,001,364,2017-03-09 12:13:59.117784,2017-03-09 12:13:59.117784
46003,Nabaghanadi,025,364,2017-03-09 12:31:42.091366,2017-03-09 12:31:42.091366
45980,Junut,002,364,2017-03-09 12:14:19.999174,2017-03-09 12:14:19.999174
45981,Bhaladi,003,364,2017-03-09 12:15:43.063843,2017-03-09 12:15:43.063843
45983,Chaparadi,005,364,2017-03-09 12:17:02.579377,2017-03-09 12:17:02.579377
