0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5454,10490,1571.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.9,0.09,0.35,248,90.0,276,12.42,0.61,0.33,31.51,17.19,1.0,10-26-26,True,10020406002,2016-06-29 06:52:08.105932,2016-06-29 06:52:08.887434
5455,10491,1572.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.06,0.47,332,109.8,244,8.28,0.53,0.287,36.65,19.23,1.13,10-26-26,True,10020406003,2016-06-29 06:52:09.784581,2016-06-29 06:52:10.386862
5456,10492,1573.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.8,0.08,0.39,275,102.6,237,10.92,0.54,0.27,33.68,18378,1.05,10-26-26,False,,2016-06-29 06:52:11.314979,2016-06-29 06:52:11.314979
5457,50001,311.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.5,0.05,0.33,233,39.6,197,10.53,0.16,0.28,34.91,15.75,0.73,10-26-26,True,10014132027,2016-06-29 08:06:26.812201,2016-06-29 08:06:27.056135
5458,50002,313.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.6,0.04,0.27,192,54.0,288,12.29,0.17,0.3,37.84,18.33,0.82,10-26-26,True,10014328008,2016-06-29 08:06:27.305527,2016-06-29 08:06:27.664471
5459,50003,315.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.07,0.39,275,81.0,212,12.23,0.18,0.32,22.14,5.13,0.95,10-26-26,True,10014132028,2016-06-29 08:06:27.949955,2016-06-29 08:06:28.279622
5460,50004,337.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.08,0.44,311,61.2,274,13.49,0.37,0.29,28.52,7.73,0.86,10-26-26,True,10014234009,2016-06-29 08:06:28.507957,2016-06-29 08:06:28.653005
5461,50005,338.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.41,0.38,269,64.8,225,10.69,0.34,0.33,44.58,14.35,0.98,10-26-26,True,10014233019,2016-06-29 08:06:28.780461,2016-06-29 08:06:28.916494
5462,50006,339.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.32,0.18,127,57.6,305,11.28,0.32,0.25,42.63,19.58,0.53,10-26-26,True,10014233020,2016-06-29 08:06:29.138079,2016-06-29 08:06:29.601610
5463,50007,340.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.59,0.33,234,54.0,178,12.38,0.3,0.25,44.91,10.66,0.41,10-26-26,True,10014234010,2016-06-29 08:06:29.828476,2016-06-29 08:06:30.109259
5464,50008,341.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.2,0.11,0.35,248,50.4,212,10.29,0.27,0.34,45.83,17.57,0.89,10-26-26,True,10014234011,2016-06-29 08:06:30.379381,2016-06-29 08:06:30.648973
5465,50009,343.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.9,0.19,0.47,332,64.8,286,11.31,0.45,0.28,38.7,15.59,0.954,10-26-26,True,10014233021,2016-06-29 08:06:30.906324,2016-06-29 08:06:31.059274
5466,50010,344.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,6.0,0.09,0.35,248,50.4,196,12.48,0.2,0.31,32.69,20.67,0.69,10-26-26,True,10014234012,2016-06-29 08:06:31.283150,2016-06-29 08:06:31.496465
5467,50011,354.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.14,0.39,275,81.0,181,11.28,0.21,0.27,36.56,15.63,0.81,10-26-26,True,10014134010,2016-06-29 08:06:31.812293,2016-06-29 08:06:32.162150
5468,50012,355.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.11,0.33,234,43.2,233,12.63,0.27,0.28,40.66,6.84,0.89,10-26-26,True,10014146018,2016-06-29 08:06:32.410196,2016-06-29 08:06:32.697058
5469,50013,357.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.19,0.42,296,36.0,248,8.86,0.27,0.3,36.85,8.36,0.72,10-26-26,True,10014132029,2016-06-29 08:06:32.977855,2016-06-29 08:06:33.191306
5470,50014,362.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,6.0,0.05,0.33,234,57.6,183,10.27,0.92,0.36,39.66,17.65,0.85,10-26-26,True,10014245022,2016-06-29 08:06:33.406055,2016-06-29 08:06:33.676783
5471,50015,373.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.5,0.05,0.78,548,72.0,162,10.18,0.72,0.3,35.41,10.89,0.42,10-26-26,True,10014131007,2016-06-29 08:06:33.949892,2016-06-29 08:06:34.084761
5472,50016,374.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.8,0.08,0.41,289,75.6,205,11.29,0.81,0.28,32.26,17.96,0.51,10-26-26,True,10014244022,2016-06-29 08:06:34.271941,2016-06-29 08:06:34.438451
5473,50017,375.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.08,0.62,437,81.0,185,12.31,0.92,0.28,40.63,9.4,1.03,10-26-26,True,10014244023,2016-06-29 08:06:34.598017,2016-06-29 08:06:34.760946
5474,50018,376.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.03,0.59,415,43.2,254,12.48,0.72,0.24,47.11,12.69,0.72,10-26-26,True,10014324008,2016-06-29 08:06:34.980240,2016-06-29 08:06:35.343552
5475,50019,688.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.8,0.11,0.57,403,55.8,236,10.42,0.94,0.4,28.96,13.84,0.99,10-26-26,True,10012555001,2016-06-29 08:39:28.810470,2016-06-29 08:39:29.056434
5476,50020,689.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.09,0.65,456,57.6,214,11.16,0.71,0.52,26.92,6.91,0.92,10-26-26,True,10012555002,2016-06-29 08:39:29.403016,2016-06-29 08:39:29.629036
5477,50021,690.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.03,0.32,227,54.0,187,11.24,0.68,0.68,33.39,12.48,0.8,10-26-26,True,10012555003,2016-06-29 08:39:29.859318,2016-06-29 08:39:30.069060
5478,50022,692.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.01,0.38,273,66.6,222,12.31,0.65,0.64,39.28,18.65,0.85,10-26-26,True,10012525057,2016-06-29 08:39:30.301090,2016-06-29 08:39:30.585886
5479,50023,693.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.03,0.56,402,45.0,201,13.76,0.73,0.52,43.72,14.85,0.42,10-26-26,True,10012466001,2016-06-29 08:39:30.732569,2016-06-29 08:39:30.884181
5480,50024,694.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.05,0.33,235,57.6,208,10.29,0.84,0.82,24.25,7.49,0.44,10-26-26,True,10012465001,2016-06-29 08:39:31.059936,2016-06-29 08:39:31.250162
5481,50025,695.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.02,0.54,375,50.4,241,11.32,0.85,0.85,27.71,13.66,0.5,10-26-26,True,10012555004,2016-06-29 08:39:31.486397,2016-06-29 08:39:31.677678
5482,50026,696.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.6,0.05,0.42,297,90.0,253,12.41,0.92,0.86,29.72,19.74,0.59,10-26-26,True,10012465002,2016-06-29 08:39:31.832587,2016-06-29 08:39:32.068831
5483,50027,697.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.07,0.33,235,82.8,203,10.29,0.65,0.92,25.23,10.86,0.51,10-26-26,True,10012463001,2016-06-29 08:39:32.365726,2016-06-29 08:39:32.681747
5484,50028,698.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.06,0.56,402,61.2,201,11.43,0.72,0.94,27.92,15.5,0.62,10-26-26,True,10012555005,2016-06-29 08:39:33.161844,2016-06-29 08:39:33.515874
5485,50029,699.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.01,0.47,333,57.6,254,10.19,0.81,0.78,35.96,14.67,0.6,10-26-26,True,10012525058,2016-06-29 08:39:33.764449,2016-06-29 08:39:34.000207
5486,50030,691.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.01,0.38,273,66.6,222,12.31,0.65,0.64,39.28,18.65,0.85,10-26-26,True,10012463002,2016-06-29 08:39:34.165668,2016-06-29 08:39:34.451994
5487,50031,700.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.2,0.07,0.39,276,54.0,292,11.26,0.45,1.11,43.63,20.75,0.66,10-26-26,True,10012519001,2016-06-29 08:39:34.723673,2016-06-29 08:39:35.002190
5488,50032,701.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.07,0.36,251,48.6,226,11.23,0.59,0.94,44.65,11.52,0.49,10-26-26,True,10012466002,2016-06-29 08:39:35.242029,2016-06-29 08:39:35.500615
5489,50033,702.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.7,0.09,0.33,235,39.6,242,12.42,0.64,0.92,48.58,18.68,0.82,10-26-26,True,10012466003,2016-06-29 08:39:35.824338,2016-06-29 08:39:36.139068
5490,50034,703.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.11,0.18,127,43.2,192,10.38,0.81,0.74,38.88,15.88,0.75,10-26-26,True,10012555006,2016-06-29 08:39:36.569290,2016-06-29 08:39:36.993333
5491,50035,704.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.04,0.59,417,57.6,182,11.19,0.95,0.76,21.97,5.54,0.9,10-26-26,True,10012555007,2016-06-29 08:39:37.177587,2016-06-29 08:39:37.362078
5492,50036,705.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.7,0.03,0.35,248,50.4,227,10.63,0.72,0.42,44.12,10.64,0.82,10-26-26,True,10012525059,2016-06-29 08:39:37.555500,2016-06-29 08:39:37.926149
5493,50037,706.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.6,0.08,0.57,402,46.8,196,10.81,0.81,0.48,0.23,15.72,0.95,10-26-26,True,10012465003,2016-06-29 08:39:38.276177,2016-06-29 08:39:38.644992
5494,50038,707.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.2,0.04,0.62,438,63.0,179,11.24,0.65,0.72,38.34,20.8,1.01,10-26-26,True,10012465004,2016-06-29 08:39:39.014580,2016-06-29 08:39:39.342475
5495,50039,708.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.5,0.04,0.29,211,81.0,236,12.31,0.62,0.92,36.45,8.88,0.72,10-26-26,True,10012466004,2016-06-29 08:39:39.611539,2016-06-29 08:39:39.947937
5496,50040,709.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.03,0.39,276,45.0,165,12.38,6.73,0.33,41.58,11.65,0.75,10-26-26,True,10012555008,2016-06-29 08:39:40.385156,2016-06-29 08:39:40.810744
5497,50041,710.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.05,0.33,235,61.2,197,8.42,0.81,0.8,39.62,16.73,1.11,10-26-26,True,10012525060,2016-06-29 08:39:41.086295,2016-06-29 08:39:41.291818
5498,50042,711.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.03,0.56,402,57.6,207,10.65,0.75,0.91,48.92,5.81,0.82,10-26-26,True,10012555009,2016-06-29 08:39:41.566109,2016-06-29 08:39:41.778615
5499,50043,712.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.5,0.04,0.62,437,43.2,180,11.58,0.56,0.87,46.88,11.39,0.76,10-26-26,True,10012465005,2016-06-29 08:39:41.927101,2016-06-29 08:39:42.219055
5500,50044,714.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.03,0.41,286,52.2,168,10.31,0.64,0.95,31.22,17.74,0.99,10-26-26,True,10012525061,2016-06-29 08:39:42.475298,2016-06-29 08:39:42.819243
5501,50045,715.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.1,0.05,0.32,227,57.6,208,11.23,0.78,1.15,28.16,6.82,0.95,10-26-26,True,10012555010,2016-06-29 08:39:43.155438,2016-06-29 08:39:43.521788
5502,50046,716.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.04,0.63,443,54.0,201,9.59,0.79,0.82,25.17,9.9,1.03,10-26-26,True,10012525062,2016-06-29 08:39:43.908974,2016-06-29 08:39:44.179974
5503,50047,717.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.05,0.56,462,63.0,232,10.64,0.81,0.38,27.47,13.68,0.59,10-26-26,True,10012463003,2016-06-29 08:39:44.361478,2016-06-29 08:39:44.613885
5504,50048,720.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.05,0.44,311,68.4,180,11.38,0.61,0.72,19.72,10.95,0.88,10-26-26,True,10012465006,2016-06-29 08:39:44.943877,2016-06-29 08:39:45.288590
5505,50049,721.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.2,0.06,0.32,227,75.6,196,12.63,0.65,0.82,22.74,12.69,0.77,10-26-26,True,10012463004,2016-06-29 08:39:45.670181,2016-06-29 08:39:46.095021
5506,50050,722.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.02,0.27,192,81.0,259,10.19,0.67,0.78,29.89,19.76,0.7,10-26-26,True,10012555011,2016-06-29 08:39:46.518800,2016-06-29 08:39:47.421732
5507,50051,723.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.7,0.03,0.39,275,48.6,222,11.26,0.71,0.92,31.81,14.7,1.0,10-26-26,True,10012525063,2016-06-29 08:39:47.976065,2016-06-29 08:39:48.355138
5508,50052,724.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.04,0.57,40.3,39.6,203,10.42,0.81,0.68,33.28,5.77,0.81,10-26-26,True,10012465007,2016-06-29 08:39:48.654943,2016-06-29 08:39:48.983934
5509,50053,725.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.08,0.63,443,54.0,224,11.23,0.74,0.62,35.28,13.8,0.53,10-26-26,True,10012466005,2016-06-29 08:39:49.165597,2016-06-29 08:39:49.372321
5510,50054,726.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.6,0.03,0.27,191,68.4,251,12.18,0.84,0.88,42.28,8.93,0.59,10-26-26,True,10012463005,2016-06-29 08:39:49.594018,2016-06-29 08:39:49.774003
5511,50055,727.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.07,0.59,417,50.4,232,10.23,0.85,0.82,48.22,6.65,0.89,10-26-26,True,10012555012,2016-06-29 08:39:49.956044,2016-06-29 08:39:50.133138
5512,50056,728.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.04,0.59,417,75.6,211,11.44,0.92,0.86,45.38,14.18,1.01,10-26-26,True,10012465008,2016-06-29 08:39:50.269321,2016-06-29 08:39:50.405598
5513,50057,729.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.2,0.06,0.27,192,52.2,219,12.16,0.62,0.68,27.39,9.82,0.62,10-26-26,True,10012525064,2016-06-29 08:39:50.767615,2016-06-29 08:39:51.096063
5514,50058,730.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,6.1,0.06,0.35,248,43.2,232,10.23,0.77,0.62,29.42,7.94,0.69,10-26-26,True,10012646001,2016-06-29 08:39:51.298754,2016-06-29 08:39:51.480894
5515,50059,731.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,6.2,0.02,0.33,234,70.2,223,11.43,0.83,0.74,64.81,15.66,0.51,10-26-26,True,10012525065,2016-06-29 08:39:51.663166,2016-06-29 08:39:51.827845
5516,50060,732.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.04,0.62,438,66.6,184,10.12,0.81,0.45,35.8,10.83,0.73,10-26-26,True,10012465009,2016-06-29 08:39:51.977985,2016-06-29 08:39:52.137031
5517,50061,734.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.02,0.36,254,52.2,244,10.26,0.85,0.98,41.96,5.46,0.59,10-26-26,True,10012328001,2016-06-29 08:39:52.301580,2016-06-29 08:39:52.434402
5518,50062,735.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.03,0.57,402,54.2,201,12.87,57,0.62,46.65,10.54,0.95,10-26-26,True,10012646002,2016-06-29 08:39:52.715478,2016-06-29 08:39:52.922561
5519,50063,737.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.03,0.32,226,46.8,182,10.91,0.65,0.88,42.26,8.44,0.54,10-26-26,True,10012644001,2016-06-29 08:39:53.187361,2016-06-29 08:39:53.398037
5520,50064,738.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.3,0.03,0.78,547,72.0,165,87.75,0.78,0.76,44.82,16.52,1.0,10-26-26,True,10012525066,2016-06-29 08:39:53.667475,2016-06-29 08:39:53.881526
5521,50065,739.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.2,0.02,0.62,438,61.2,205,10.56,0.71,0.42,0.25,7.64,0.55,10-26-26,True,10012328002,2016-06-29 08:39:54.025231,2016-06-29 08:39:54.187597
5522,50066,740.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.01,0.32,227,36.0,184,11.17,0.52,0.66,38.72,13.72,0.59,10-26-26,True,10012328003,2016-06-29 08:39:54.331780,2016-06-29 08:39:54.467701
5523,50067,741.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.7,0.01,0.63,444,54.0,167,11.83,0.63,0.68,36.44,9.8,0.57,10-26-26,True,10012328004,2016-06-29 08:39:54.604343,2016-06-29 08:39:54.752127
5524,50068,742.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.01,0.38,269,39.6,201,12.74,0.71,0.52,32.48,17.45,1.11,10-26-26,True,10012328005,2016-06-29 08:39:54.897354,2016-06-29 08:39:55.030293
5525,50069,743.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.04,0.39,274,57.6,178,10.37,0.66,0.54,28.64,8.53,1.08,10-26-26,True,10012328006,2016-06-29 08:39:55.165660,2016-06-29 08:39:55.318192
5526,50070,745.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.05,0.56,394,43.2,225,10.97,0.83,0.72,18.72,18.73,1.15,10-26-26,True,10012081001,2016-06-29 08:39:55.569751,2016-06-29 08:39:55.839704
5527,50071,746.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.02,0.18,128,46.8,194,11.38,0.84,0.72,40.92,10.82,0.54,10-26-26,True,10012334001,2016-06-29 08:47:22.217349,2016-06-29 08:47:22.528175
5528,50072,747.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.02,0.27,191,64.8,211,12.27,0.81,0.74,42.48,18.46,0.53,10-26-26,True,10012334002,2016-06-29 08:47:22.796378,2016-06-29 08:47:23.311853
5529,50073,748.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.03,0.39,275,70.2,166,10.29,0.62,0.82,41.28,9.54,0.91,10-26-26,True,10012710001,2016-06-29 08:47:23.686588,2016-06-29 08:47:23.939310
5530,50074,750.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.06,0.59,417,36.0,268,14.66,0.52,0.96,48.88,19.74,1.0,10-26-26,True,10012646003,2016-06-29 08:47:24.487460,2016-06-29 08:47:24.952506
5531,50075,751.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.03,0.63,487,45.0,192,8.28,0.27,0.68,46.3,8.47,1.13,10-26-26,True,10012646004,2016-06-29 08:47:25.210437,2016-06-29 08:47:25.433700
5532,50076,752.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.0,0.07,0.39,274,63.0,168,10.63,0.92,1.02,44.44,11.55,1.17,10-26-26,True,10012525067,2016-06-29 08:47:25.564179,2016-06-29 08:47:25.679621
5533,50077,753.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.7,0.03,0.62,437,43.2,187,11.29,1.15,1.05,45.48,19.67,1.0,10-26-26,True,10012646005,2016-06-29 08:47:25.926663,2016-06-29 08:47:26.161330
5534,50078,754.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.4,0.06,0.18,128,61.2,174,12.44,1.26,0.84,27.58,10.75,0.95,10-26-26,True,10012525068,2016-06-29 08:47:26.356117,2016-06-29 08:47:26.512071
5535,50079,758.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.15,0.35,248,48.6,182,9.48,0.43,0.58,30.86,20.76,0.75,10-26-26,True,10012525069,2016-06-29 08:47:26.656145,2016-06-29 08:47:26.805024
5536,50080,759.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.08,0.63,447,68.4,154,10.25,0.81,0.5,48.85,11.49,1.44,10-26-26,True,10012328007,2016-06-29 08:47:27.056406,2016-06-29 08:47:27.219036
5537,50081,760.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.04,0.62,438,50.4,125,10.48,0.92,0.45,45.24,17.58,0.53,10-26-26,True,10012253001,2016-06-29 08:47:27.569647,2016-06-29 08:47:27.804118
5538,50082,761.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.09,0.33,334,68.4,144,11.16,0.63,0.81,34.12,6.69,0.54,10-26-26,True,10012081002,2016-06-29 08:47:28.068808,2016-06-29 08:47:28.229680
5539,50083,762.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.05,0.56,392,54.0,178,10.29,0.42,0.83,40.34,13.77,1.0,10-26-26,True,10012253002,2016-06-29 08:47:28.456283,2016-06-29 08:47:28.647296
5540,50084,763.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.06,0.35,248,63.0,145,12.68,0.71,0.95,42.28,5.5,0.51,10-26-26,True,10012334003,2016-06-29 08:47:28.815934,2016-06-29 08:47:29.028618
5541,50085,765.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.02,0.41,286,72.0,161,12.48,0.92,0.92,33.36,7.7,0.82,10-26-26,True,10012081003,2016-06-29 08:47:29.449381,2016-06-29 08:47:29.852970
5542,50086,766.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.7,0.02,0.38,271,75.6,170,10.15,0.61,0.94,38.82,14.78,0.85,10-26-26,True,10012525070,2016-06-29 08:47:30.131511,2016-06-29 08:47:30.316108
5543,50087,769.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.05,0.39,275,61.2,193,10.27,0.55,0.62,40.88,9.33,0.92,10-26-26,True,10012328008,2016-06-29 08:47:30.482504,2016-06-29 08:47:30.669531
5544,50088,770.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.5,0.06,0.62,437,36.0,119,11.37,0.49,0.62,42.82,18.41,0.95,10-26-26,True,10012328009,2016-06-29 08:47:30.897700,2016-06-29 08:47:31.065318
5545,50089,771.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.03,0.59,411,43.2,131,9.41,0.57,0.74,46.92,10.48,1.11,10-26-26,True,10012525071,2016-06-29 08:47:31.274003,2016-06-29 08:47:31.415466
5546,50090,772.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.7,0.02,0.39,275,45.0,155,10.26,0.73,0.82,45.62,6.6,0.52,10-26-26,True,10012328010,2016-06-29 08:47:31.567886,2016-06-29 08:47:31.709956
5547,50091,774.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.2,0.03,0.56,392,66.6,170,12.14,0.84,0.91,36.44,19.74,0.57,10-26-26,True,10012328011,2016-06-29 08:47:31.851952,2016-06-29 08:47:32.074180
5548,50092,775.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.04,0.57,403,54.0,138,12.81,0.92,0.87,35.42,11.34,0.58,10-26-26,True,10012646006,2016-06-29 08:47:32.549966,2016-06-29 08:47:32.909206
5549,50093,776.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.1,0.05,0.35,248,48.6,127,10.28,0.64,0.82,34.88,7.42,1.15,10-26-26,True,10012646007,2016-06-29 08:47:33.263692,2016-06-29 08:47:33.487590
5550,50094,777.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.3,0.05,0.65,454,52.2,159,11.44,0.65,0.92,30.7,11.49,0.72,10-26-26,True,10012328012,2016-06-29 08:47:33.679055,2016-06-29 08:47:33.823690
5551,50095,778.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,5.4,0.07,0.42,297,70.2,171,10.37,0.81,0.84,39.72,0.61,0.77,10-26-26,True,10012465010,2016-06-29 08:47:33.950890,2016-06-29 08:47:34.086243
5552,50096,780.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.04,0.78,547,61.2,100,11.65,0.63,0.67,45.96,8.35,0.59,10-26-26,True,10012463006,2016-06-29 08:47:34.203479,2016-06-29 08:47:34.318941
5553,50097,782.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.05,0.57,403,57.6,185,14.42,0.65,0.75,48.72,5.5,1.17,10-26-26,True,10012463007,2016-06-29 08:47:34.456519,2016-06-29 08:47:34.588232
5554,50098,783.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.05,0.41,286,39.6,171,10.41,0.71,0.76,29.3,13.62,0.53,10-26-26,True,10012555013,2016-06-29 08:47:34.795442,2016-06-29 08:47:34.947661
5555,50099,784.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.9,0.04,0.35,248,50.4,146,11.39,0.84,0.78,24.44,9.7,0.55,10-26-26,True,10012321001,2016-06-29 08:47:35.057939,2016-06-29 08:47:35.164004
5556,50100,785.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.03,0.62,447,57.6,198,12.62,0.92,0.88,28.44,13.36,1.07,10-26-26,True,10012402027,2016-06-29 08:47:35.290988,2016-06-29 08:47:35.394410
5557,50101,786.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.6,0.02,0.65,456,684,184,12.59,0.63,0.81,36.76,6.44,0.7,10-26-26,True,10012321002,2016-06-29 08:47:35.557784,2016-06-29 08:47:35.734001
5558,50102,787.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-29,4.8,0.06,0.32,227,64.8,206,10.39,0.42,0.98,41.78,14.51,0.77,10-26-26,True,10012710002,2016-06-29 08:47:35.938843,2016-06-29 08:47:36.206321
